chinese,math,english,total,school,ifpass
81,110,150,59,383,1
67,59,51,137,396,0
67,88,124,57,394,0
130,61,88,162,590,0
127,134,140,145,427,0
141,94,72,41,538,0
61,80,106,141,351,1
149,89,124,277,546,0
107,49,104,146,606,0
88,53,92,44,663,0
107,144,140,69,323,0
68,109,59,273,300,0
108,63,128,231,667,0
92,58,40,182,495,0
109,104,97,152,509,0
87,76,66,230,454,1
78,136,44,153,642,0
130,144,72,203,661,0
111,56,61,199,442,0
91,130,129,102,502,0
106,121,61,115,492,0
135,137,76,216,352,0
106,134,85,234,419,0
120,54,116,121,612,0
97,142,82,233,653,0
125,143,119,165,422,0
110,115,75,84,356,1
83,120,145,162,555,0
84,79,125,285,640,0
131,60,108,206,618,0
75,98,121,114,652,0
82,108,50,265,412,0
144,90,88,133,499,0
100,129,119,272,615,1
74,137,67,139,300,0
80,91,104,107,562,0
82,105,150,217,416,0
108,94,104,105,608,0
104,128,52,163,439,1
87,130,133,64,414,0
142,67,41,251,606,0
108,100,150,199,320,0
67,100,65,189,454,0
118,85,121,148,381,0
138,35,100,54,350,0
144,123,43,103,430,0
92,67,132,254,338,0
119,122,77,258,416,0
81,89,58,60,459,0
75,90,143,115,301,0
67,30,125,40,551,0
145,48,97,58,674,0
81,87,124,243,485,0
92,63,60,47,660,0
106,142,118,60,434,0
84,38,73,292,355,0
114,107,101,274,393,0
133,146,90,77,578,0
119,36,64,99,577,0
87,82,77,233,562,0
147,65,98,38,544,0
66,116,42,86,327,0
81,114,90,268,495,0
90,115,111,293,407,0
87,112,138,297,529,0
72,33,79,141,418,0
67,106,121,39,340,0
96,56,58,187,379,1
80,45,103,273,576,0
87,86,58,137,420,0
81,128,68,183,556,0
145,141,149,236,553,0
68,70,65,108,419,0
127,141,140,75,339,0
68,66,121,284,383,0
110,31,117,97,606,0
62,50,78,141,469,0
65,114,95,53,431,0
100,80,131,103,670,0
110,77,104,44,431,0
123,136,138,182,547,1
114,43,126,84,669,0
119,34,100,249,566,0
142,53,127,147,312,0
143,84,138,290,402,0
81,39,146,217,657,0
62,66,97,289,674,0
138,144,47,79,502,0
62,137,73,287,671,0
149,118,52,188,671,0
130,35,48,290,398,0
62,139,73,33,439,0
66,138,140,77,423,0
87,61,101,244,357,0
144,128,86,268,444,0
117,137,109,47,602,0
115,90,53,139,546,0
62,116,40,93,463,0
112,138,147,242,427,0
133,77,98,102,534,0
118,67,90,85,514,0
129,60,74,100,548,0
71,133,120,117,404,1
91,139,94,79,641,0
125,76,120,85,410,0
98,105,54,260,561,0
76,107,90,74,380,0
147,65,102,166,371,0
81,53,116,299,403,0
84,129,62,273,307,0
70,77,103,288,653,0
142,131,71,295,468,0
134,102,130,230,575,1
85,125,117,141,571,0
125,137,113,115,653,0
136,75,138,216,393,0
110,97,79,50,691,0
115,54,109,198,602,0
150,64,55,71,612,0
135,111,127,91,417,1
141,56,94,112,651,0
125,86,140,292,422,0
100,120,91,152,402,0
97,59,138,123,333,0
104,82,96,278,549,1
110,113,87,137,455,0
71,115,109,209,615,0
97,110,93,208,445,0
96,121,149,195,327,0
77,120,106,220,484,1
127,30,94,48,421,0
148,76,78,142,654,0
98,51,93,58,392,0
114,52,69,122,678,0
115,121,150,122,660,0
116,146,114,99,306,0
120,116,83,243,413,0
147,47,72,229,480,1
149,136,126,164,333,0
91,54,91,140,318,0
148,122,138,201,497,0
107,52,85,241,415,0
80,92,124,136,614,0
134,91,60,159,453,0
90,138,94,169,353,0
85,130,100,190,468,1
132,53,142,57,461,0
133,70,70,78,454,0
105,114,137,45,520,0
89,60,62,112,376,0
78,93,83,244,391,0
94,119,90,112,413,1
87,55,124,127,533,0
82,135,117,182,600,0
91,63,120,147,394,1
99,58,52,272,474,1
145,96,45,37,312,1
86,122,77,185,430,1
73,141,70,80,700,0
75,133,56,58,457,0
65,51,138,79,445,0
61,50,133,78,404,0
148,61,52,86,498,0
68,68,140,40,639,0
61,123,56,97,664,0
137,138,126,263,301,0
105,50,52,190,473,0
97,108,83,58,618,0
146,37,59,44,571,0
101,66,150,74,634,0
110,103,82,285,382,0
94,108,108,147,477,0
147,55,78,181,567,0
118,81,69,107,519,0
144,76,123,83,622,0
83,82,62,179,403,1
112,128,65,94,676,0
109,92,112,292,376,0
97,106,93,142,528,0
93,34,56,88,464,0
74,34,61,76,430,0
78,50,62,200,546,0
104,51,99,118,414,0
66,58,117,97,693,0
72,57,71,34,493,0
90,84,79,272,480,1
121,87,67,227,307,0
62,36,100,234,547,0
150,69,110,210,326,0
118,53,55,170,568,0
94,121,148,180,388,0
72,139,133,249,356,0
122,141,48,166,349,0
114,135,124,187,371,0
72,101,97,293,673,0
103,41,95,278,343,0
97,133,66,181,491,0
84,83,149,137,559,0
123,79,65,147,582,0
136,122,109,160,304,0
133,78,133,94,411,1
79,66,67,83,559,0
114,132,92,83,368,0
80,34,146,118,550,0
102,98,61,263,664,0
77,86,46,157,404,0
98,76,124,207,360,0
138,105,111,227,450,0
112,140,78,41,582,0
100,61,90,114,488,0
77,31,113,177,533,0
81,142,55,174,695,0
119,49,51,167,310,0
107,135,89,81,526,0
101,79,84,46,525,0
90,146,42,144,576,0
82,50,41,280,544,0
98,68,62,186,523,0
101,77,127,212,525,0
94,33,99,99,321,1
113,50,61,75,550,0
144,76,119,101,342,0
122,76,53,103,446,0
81,89,55,155,501,0
84,66,56,285,615,0
112,38,88,188,475,0
105,101,117,139,465,0
104,66,71,134,433,0
90,135,134,179,375,0
67,63,54,188,686,0
77,95,85,145,655,0
82,41,87,207,324,0
96,74,102,70,510,0
85,30,65,89,331,0
110,61,120,30,303,1
124,104,83,72,666,0
90,83,81,128,537,0
80,92,142,40,693,0
109,58,127,66,586,0
93,108,144,232,382,0
148,139,105,187,603,0
93,115,87,41,686,0
65,88,74,133,447,0
101,118,105,76,644,0
148,132,76,238,606,0
106,41,55,245,681,0
77,102,119,244,679,0
148,87,132,84,338,0
97,142,41,156,659,0
64,102,83,157,421,0
63,66,42,114,447,0
101,149,123,287,648,1
104,90,89,175,556,0
134,74,94,234,680,0
86,77,94,264,626,0
118,54,142,206,391,0
62,66,89,114,663,0
133,97,69,169,382,0
134,36,106,176,401,0
81,146,131,234,647,0
147,102,145,78,425,1
97,40,141,166,670,0
103,116,72,151,450,0
147,60,49,58,579,0
149,124,75,175,633,0
75,90,90,294,347,0
149,86,56,294,685,0
104,131,124,129,549,0
67,85,42,111,323,0
99,91,90,92,354,1
113,102,130,275,474,0
69,149,50,80,492,0
131,47,119,228,526,0
139,32,150,288,367,0
89,95,72,247,409,0
79,37,76,244,539,0
138,147,67,70,611,0
134,135,41,163,688,0
92,47,73,96,403,0
60,139,64,92,641,0
78,137,48,75,695,0
73,91,146,278,524,0
82,51,83,35,365,0
116,107,107,79,491,0
67,70,79,291,344,0
150,82,115,167,414,0
134,53,145,67,606,0
147,139,121,295,368,0
88,89,86,165,342,0
114,148,53,159,366,0
95,96,133,273,558,1
63,93,108,55,312,1
144,32,96,159,509,0
80,93,81,63,327,0
100,52,121,206,574,0
99,132,107,267,607,0
82,47,91,288,391,0
96,147,80,130,426,1
120,148,78,275,640,0
67,76,85,194,599,0
110,122,56,48,400,0
72,130,49,261,367,0
66,143,48,268,328,0
62,39,90,93,568,0
89,80,123,286,558,1
78,85,143,105,437,0
117,110,132,200,493,0
66,94,106,185,522,0
66,140,120,146,457,1
70,75,127,117,450,0
91,149,55,88,302,0
84,144,124,83,436,0
143,135,87,203,608,0
75,43,126,171,664,0
93,61,58,262,346,0
141,88,80,82,587,0
100,65,100,139,306,0
134,150,107,153,511,1
67,52,59,286,344,0
62,132,48,206,441,1
110,39,84,261,466,1
143,140,52,54,412,0
141,72,50,217,562,0
90,87,41,231,607,0
117,55,110,162,625,0
142,140,50,78,515,0
121,59,96,101,544,0
63,86,140,214,564,0
67,48,55,68,335,0
61,121,62,265,390,0
69,58,61,40,521,0
100,139,118,84,535,0
147,138,143,95,613,0
106,63,89,142,667,0
95,35,92,285,539,0
76,88,87,69,677,0
96,126,109,190,310,0
113,83,78,202,315,0
70,39,63,243,662,0
116,102,121,78,374,1
144,51,109,119,512,0
135,38,79,194,401,1
66,136,85,210,403,0
134,33,55,173,578,0
101,34,107,62,467,0
128,31,147,49,525,0
121,60,56,145,366,1
130,103,141,206,542,1
85,58,100,216,596,0
124,83,89,95,640,0
123,80,53,44,344,0
104,59,43,144,444,0
107,102,86,93,329,0
88,46,70,54,377,0
127,50,97,134,669,0
109,122,123,193,503,1
130,95,117,289,345,0
117,39,116,54,646,0
130,131,105,250,409,0
108,88,42,204,340,0
105,61,81,62,669,0
124,117,109,258,396,0
97,126,117,284,604,1
104,110,76,73,578,0
84,59,88,167,440,0
139,117,68,252,568,1
115,141,58,272,494,0
116,83,99,127,545,0
96,36,133,270,421,0
119,138,119,235,366,0
122,30,78,138,364,1
92,37,118,286,372,0
71,133,103,31,648,0
129,92,103,100,505,0
76,49,41,227,654,0
88,96,115,197,657,0
135,40,95,260,430,0
134,101,85,243,387,0
145,133,70,85,645,0
115,73,65,114,445,0
109,69,60,250,407,0
70,110,64,259,327,0
67,60,96,297,610,0
65,109,113,70,435,0
148,97,108,157,356,0
137,43,52,190,653,0
144,120,118,81,648,0
62,88,67,245,651,0
124,77,134,254,311,0
87,78,51,54,359,0
119,108,117,265,507,0
123,56,63,195,571,0
91,55,109,200,407,1
82,144,76,167,503,0
120,117,137,254,350,0
74,32,64,138,537,0
141,144,69,175,403,0
116,92,111,59,423,0
124,148,40,104,647,0
148,40,48,167,500,0
61,47,127,292,393,0
105,111,97,113,585,0
66,98,148,80,634,0
127,57,140,109,433,0
74,71,128,30,424,0
114,31,134,74,536,0
67,69,72,255,637,0
138,97,96,229,370,0
75,92,137,183,614,0
70,102,131,111,377,1
92,45,110,164,653,0
103,64,143,247,427,0
115,120,121,45,377,1
150,110,116,30,404,1
82,97,125,52,582,0
131,141,117,98,346,0
112,144,102,147,561,0
88,141,108,36,307,0
106,130,98,274,403,0
80,73,68,32,430,0
104,107,129,257,568,1
100,36,43,187,441,0
138,61,72,73,586,0
111,35,84,88,682,0
76,31,42,90,455,0
79,62,73,223,408,1
117,34,106,52,574,0
94,63,67,263,700,0
99,127,56,116,434,0
95,131,97,256,535,1
131,104,136,265,493,0
139,88,58,194,355,0
82,115,103,54,549,0
143,38,52,89,562,0
124,119,51,96,461,0
92,55,138,69,690,0
96,99,87,62,560,0
130,83,110,147,697,0
141,93,118,256,617,0
81,129,93,157,639,0
103,117,144,216,378,0
64,67,121,75,429,0
122,47,149,250,487,0
95,104,43,111,545,0
137,67,118,31,450,0
103,51,97,48,652,0
98,81,113,278,526,1
67,89,103,68,669,0
120,31,87,158,595,0
135,99,49,161,450,0
89,105,147,179,427,0
102,86,82,235,586,0
108,78,107,94,404,0
107,121,84,288,513,0
84,87,127,31,460,0
70,118,64,207,631,0
109,132,74,235,395,0
135,139,111,244,307,0
81,108,116,189,315,0
149,142,115,54,529,0
75,55,91,74,619,0
68,33,74,231,532,0
132,68,63,201,318,0
124,88,96,287,506,0
60,31,69,127,641,0
101,81,61,139,631,0
134,118,142,113,700,0
91,67,118,202,558,0
80,138,66,239,356,0
94,124,73,55,486,0
86,137,91,207,694,0
61,121,73,45,545,0
82,124,136,172,629,0
136,52,123,294,493,0
68,119,63,226,442,1
81,85,148,151,452,1
95,108,104,127,423,1
109,74,41,60,395,0
75,106,84,83,577,0
99,120,51,65,450,0
82,70,110,270,438,0
124,89,97,283,372,0
117,105,150,213,353,0
131,51,143,232,635,0
127,56,75,217,638,0
138,37,52,93,677,0
98,144,45,254,345,0
87,65,49,175,405,0
142,103,94,191,495,1
89,139,119,140,303,0
127,100,119,205,551,0
105,80,71,167,547,0
66,147,145,283,368,0
67,63,57,137,460,0
99,79,132,215,611,0
73,89,74,186,539,0
110,138,40,179,371,0
111,119,54,235,347,0
95,142,71,183,423,0
136,65,78,208,436,0
145,104,77,99,446,0
120,103,85,222,410,0
144,133,77,73,430,0
141,32,68,269,464,1
149,48,133,105,348,0
124,37,74,122,626,0
85,102,134,103,531,0
141,129,73,108,330,0
82,74,50,175,515,0
73,51,120,110,675,0
143,121,77,184,415,0
85,94,124,128,545,0
92,135,100,216,446,0
87,75,80,254,419,0
108,142,73,141,546,0
121,35,136,162,472,0
63,84,85,224,318,0
68,63,122,123,645,0
115,76,95,123,496,0
104,102,97,113,636,0
77,120,50,68,333,0
101,83,70,171,361,0
148,90,132,91,418,1
61,59,76,266,317,0
116,127,102,132,359,0
140,87,127,265,429,0
89,31,71,213,500,0
150,123,135,293,663,1
125,97,63,88,664,0
91,63,112,192,304,0
94,111,115,264,315,0
69,118,112,222,583,0
60,56,124,258,459,1
102,114,82,132,573,0
150,71,62,111,332,0
133,37,111,259,307,0
146,53,127,259,613,0
119,64,108,175,590,0
147,36,96,78,375,0
121,75,81,40,384,0
147,109,44,147,428,1
131,72,75,91,583,0
91,107,89,204,611,0
111,75,124,57,581,0
116,43,65,163,548,0
98,144,93,47,595,0
128,78,145,296,554,0
148,83,77,165,374,0
89,118,143,134,540,0
119,73,101,199,346,0
98,88,120,256,659,0
128,53,117,33,540,0
88,55,138,277,661,0
149,107,134,88,681,0
149,126,45,134,343,0
97,59,147,288,659,0
149,57,129,261,494,0
85,126,140,288,462,0
80,36,53,97,503,0
142,78,106,234,635,0
127,67,88,288,324,0
111,68,133,261,375,0
104,34,117,58,488,0
68,90,112,281,372,0
109,103,143,278,459,0
126,127,110,231,605,0
91,108,93,271,547,1
147,106,80,173,563,0
104,100,101,269,595,0
141,30,134,81,438,0
60,119,145,181,444,0
87,106,72,201,323,0
84,110,117,159,618,0
118,108,64,76,555,0
91,140,127,111,542,0
103,95,72,240,664,0
106,123,106,249,496,0
91,56,106,254,653,0
121,139,128,242,378,0
104,82,126,145,302,0
93,33,75,229,691,0
64,68,122,223,687,0
79,97,59,156,649,0
126,66,95,299,420,0
122,76,121,58,354,1
106,80,102,298,387,0
126,62,112,133,655,0
92,80,81,227,316,0
112,75,67,88,469,0
144,40,139,58,325,0
117,59,111,263,531,1
105,72,60,220,610,0
69,46,67,243,430,0
105,133,50,226,442,0
100,89,97,119,402,1
91,88,147,293,455,0
76,32,145,122,311,0
90,83,77,184,654,0
120,76,63,291,493,0
86,124,148,92,547,0
126,128,132,277,685,0
107,36,46,45,460,0
98,60,68,166,575,0
132,149,123,161,599,0
95,75,86,205,614,0
80,111,114,173,681,0
135,109,102,290,621,1
132,132,70,276,629,0
89,69,92,172,604,0
147,132,103,94,528,0
132,95,82,213,325,0
78,85,44,282,542,0
84,82,103,147,559,0
63,132,79,57,653,0
144,126,65,185,653,0
119,72,82,230,347,0
146,47,75,132,434,0
112,143,90,37,698,0
88,55,77,246,478,0
137,102,122,282,650,0
141,80,47,129,453,0
87,67,85,278,515,1
61,82,80,108,653,0
132,129,139,138,418,0
118,46,102,243,683,0
150,95,57,197,325,0
110,63,45,169,671,0
140,108,48,44,614,0
87,54,103,98,459,0
70,53,47,73,549,0
145,32,138,225,490,0
69,47,102,277,646,0
126,45,83,274,312,0
70,89,105,244,409,0
114,128,81,242,490,0
130,92,70,150,359,0
105,118,142,58,391,1
150,102,136,284,368,0
112,140,44,263,549,1
62,116,125,129,663,0
143,145,75,253,440,0
109,34,142,71,401,0
79,111,71,163,565,0
114,99,79,250,451,0
130,58,142,133,347,0
127,147,83,184,530,1
77,102,148,177,404,0
94,136,128,106,590,0
102,45,118,92,689,0
64,139,136,41,411,0
140,132,107,267,658,0
142,134,123,150,598,0
76,76,104,245,410,0
69,46,72,269,479,0
110,112,67,243,314,0
137,105,68,90,318,0
125,111,106,281,474,0
146,121,108,41,538,0
89,66,121,277,584,0
138,134,116,259,532,0
136,86,141,151,601,0
145,106,144,162,691,0
118,126,49,124,650,0
97,92,149,105,550,0
117,80,53,180,573,0
84,69,114,275,435,0
62,114,107,197,686,0
125,58,66,154,409,0
144,113,145,217,585,1
101,84,112,63,445,0
71,86,107,277,309,0
72,54,134,284,506,1
96,101,64,36,658,0
104,122,127,172,406,0
69,141,76,179,371,0
106,114,125,283,373,0
71,95,95,193,608,0
131,31,44,81,396,0
113,78,122,191,313,0
123,112,63,173,547,0
82,144,54,97,492,0
86,71,150,99,584,0
111,89,104,135,300,0
75,145,49,95,403,0
124,150,79,89,627,0
149,92,121,70,306,0
135,79,93,243,481,0
132,72,126,205,534,1
99,70,106,133,400,1
128,100,55,156,501,0
138,144,133,120,502,1
72,66,127,184,637,0
117,46,66,69,488,0
85,126,116,222,666,0
127,94,97,279,524,0
79,112,46,279,402,0
85,107,133,92,443,0
77,143,106,192,660,0
126,115,149,172,569,0
104,30,130,158,654,0
76,53,111,37,506,0
74,98,71,262,539,0
115,120,139,263,626,1
103,41,110,279,447,0
86,34,83,200,360,1
126,59,122,268,521,0
105,135,82,262,453,0
128,70,84,136,592,0
132,79,71,74,347,1
109,39,123,133,384,1
61,128,125,277,522,0
115,57,133,74,477,0
95,90,43,141,543,0
99,117,54,63,674,0
84,54,126,267,346,0
115,49,115,213,640,0
61,78,110,149,458,0
98,126,107,239,530,1
77,57,116,136,417,0
100,65,85,89,513,0
77,111,138,63,692,0
98,138,113,124,686,0
97,55,41,117,573,0
84,105,42,74,626,0
135,129,67,230,530,1
145,47,44,126,379,0
139,59,92,222,540,0
86,114,108,77,452,0
125,34,74,211,308,0
107,105,45,146,511,0
105,74,116,193,559,0
144,83,115,160,655,0
96,114,51,205,372,0
105,31,139,291,304,0
60,81,111,69,664,0
96,72,73,276,538,0
110,45,85,263,315,0
121,141,141,150,561,0
98,142,142,221,511,0
139,57,113,151,320,0
132,34,140,269,372,0
90,133,134,53,604,0
131,63,71,118,489,0
112,39,147,64,544,0
88,35,144,231,366,0
88,61,140,110,514,0
149,91,99,186,422,0
148,51,139,198,587,0
61,77,108,178,493,0
121,57,127,87,452,0
98,44,92,38,320,0
96,102,42,169,333,0
95,86,45,208,435,0
142,40,128,291,348,0
107,100,63,282,343,0
146,143,50,215,533,1
137,77,137,205,618,0
104,82,115,258,678,0
95,142,79,118,565,0
66,96,92,115,639,0
119,63,71,59,660,0
111,45,87,275,438,0
133,114,113,92,489,0
102,83,56,240,534,0
134,36,120,156,592,0
132,136,76,117,346,0
147,137,73,74,409,1
135,144,54,90,328,0
116,67,74,75,402,0
121,136,77,140,445,1
66,72,48,178,646,0
83,129,133,179,363,0
64,150,107,189,529,0
104,104,122,172,317,0
89,127,127,51,494,0
93,56,99,245,424,0
115,57,128,219,570,0
78,116,45,66,607,0
121,103,122,86,431,1
90,73,122,227,506,1
113,36,113,32,689,0
65,88,76,69,402,0
109,30,124,51,485,0
133,137,103,123,461,1
65,44,77,119,488,0
108,77,56,278,596,0
103,95,128,133,562,0
74,115,115,217,676,0
124,66,88,270,433,0
104,81,135,201,467,0
99,52,96,99,442,0
85,59,130,243,485,1
99,62,94,116,625,0
96,134,106,216,388,0
150,148,49,58,350,0
118,55,78,268,310,0
110,52,128,282,414,0
119,94,109,282,369,0
105,34,55,54,689,0
91,86,98,224,611,0
66,95,150,173,569,0
73,117,142,204,418,0
86,98,117,202,495,1
110,73,132,260,672,0
96,97,51,155,324,0
126,32,74,217,323,0
135,31,147,298,566,1
95,110,108,189,609,0
129,51,63,161,518,0
96,62,135,145,351,0
95,99,112,281,688,0
78,142,82,223,557,0
142,96,67,141,643,0
118,99,62,231,304,0
70,79,82,172,324,0
65,56,43,146,336,0
92,134,45,188,518,0
91,73,109,113,641,0
87,74,110,298,694,0
86,144,46,83,643,0
136,145,112,97,444,1
108,55,54,218,547,0
114,103,80,120,378,1
100,115,64,184,471,0
140,123,108,68,478,0
98,36,45,129,466,0
122,71,128,42,333,1
65,38,46,186,497,0
140,119,118,292,627,1
111,45,61,48,658,0
111,66,133,231,362,0
77,77,65,174,337,0
131,76,69,186,398,0
104,80,128,238,700,0
103,30,139,112,601,0
123,134,58,159,699,0
113,38,45,44,331,0
95,41,102,268,518,0
132,42,144,44,469,0
136,32,68,172,315,0
64,59,54,234,548,0
131,40,81,127,410,0
106,105,82,187,510,0
87,87,88,290,523,1
116,120,124,45,542,0
120,94,106,189,361,0
143,48,104,78,345,1
68,46,110,94,440,0
124,117,78,216,438,0
77,70,109,107,309,0
148,150,41,100,540,0
74,39,134,88,684,0
69,148,115,117,655,0
67,119,50,46,465,0
65,131,149,143,399,0
120,72,104,273,694,0
148,71,94,87,666,0
86,109,43,278,458,0
118,34,127,35,398,0
89,79,148,263,631,0
72,43,102,266,636,0
70,128,91,73,582,0
144,36,66,35,383,0
104,55,59,203,575,0
77,114,63,41,634,0
105,50,56,281,348,0
111,71,122,266,326,0
139,38,120,93,495,0
99,93,128,219,525,1
92,36,76,150,556,0
143,122,120,113,342,0
136,93,58,104,391,0
65,105,72,74,314,1
126,85,48,239,447,0
82,101,75,282,344,0
87,51,96,296,612,0
77,71,143,266,622,0
125,117,68,156,625,0
101,87,118,188,483,1
149,116,91,217,526,1
129,124,101,99,501,0
98,80,41,106,446,0
139,76,130,176,306,0
142,45,67,290,654,0
86,134,133,225,359,0
79,139,60,264,380,0
92,147,137,261,636,1
141,39,112,290,342,0
134,147,47,81,325,0
102,140,50,297,572,1
118,81,125,185,510,0
117,35,118,293,380,0
131,47,72,145,430,0
123,47,46,48,680,0
92,67,129,209,567,0
89,112,41,153,564,0
81,103,127,69,606,0
85,69,72,64,359,0
142,50,125,159,357,0
99,144,50,249,553,0
149,89,127,64,636,0
127,64,105,195,483,1
70,109,97,216,655,0
83,72,113,88,459,0
149,73,84,129,695,0
136,119,80,249,675,0
144,39,83,147,644,0
149,58,100,223,337,0
77,126,51,86,333,1
107,147,70,81,392,1
112,95,118,270,482,0
78,121,95,101,401,0
98,107,137,223,698,0
115,51,124,122,683,0
121,107,52,74,617,0
124,84,96,132,394,1
143,118,97,283,300,0
145,125,124,240,469,0
109,74,64,254,440,0
100,126,42,85,447,0
78,83,114,190,629,0
83,136,65,104,552,0
137,138,49,122,436,1
88,58,103,112,634,0
102,105,150,96,524,0
71,136,63,203,664,0
138,99,71,186,538,0
100,93,123,206,672,0
100,54,149,246,594,0
61,113,113,246,641,0
141,61,75,240,592,0
87,132,137,202,407,0
115,62,104,213,575,0
124,78,110,73,693,0
135,34,83,57,663,0
65,100,86,198,468,0
116,114,141,207,681,0
125,97,103,292,517,0
95,117,51,245,435,0
131,97,99,80,546,0
116,106,82,274,479,0
74,101,78,210,494,0
64,82,146,142,611,0
101,102,114,212,700,0
76,119,57,122,410,0
142,146,80,123,609,0
137,55,91,223,352,0
119,93,104,297,684,0
104,51,66,294,492,1
78,126,62,95,465,0
80,111,102,31,362,0
134,137,136,176,301,0
63,64,44,251,329,0
121,45,106,182,453,1
109,58,76,198,531,0
109,54,133,119,386,1
75,81,144,168,387,0
147,75,64,161,489,0
85,138,115,297,610,1
61,144,71,276,511,1
60,37,115,224,432,1
93,63,109,277,593,0
138,48,75,148,615,0
106,68,120,81,450,0
123,30,78,58,539,0
102,132,135,257,462,0
143,143,125,122,574,0
74,44,45,42,363,0
128,63,130,298,662,0
71,92,65,157,685,0
99,77,88,139,628,0
143,89,138,245,326,0
72,149,113,62,454,0
127,76,92,186,517,0
139,61,86,56,529,0
131,140,116,92,495,0
112,68,140,154,528,0
89,104,106,209,439,0
77,30,106,145,354,1
91,125,132,289,534,0
150,38,145,291,450,0
132,63,65,157,496,0
102,118,105,61,488,0
148,71,100,253,419,0
89,47,139,133,484,0
119,39,77,108,432,0
115,86,41,198,553,0
79,117,103,214,398,0
130,44,149,55,548,0
77,103,119,164,577,0
106,85,67,75,557,0
140,45,59,174,374,1
104,59,116,203,590,0
116,122,136,271,446,0
95,51,90,67,599,0
127,94,76,294,665,0
91,68,138,243,653,0
65,78,146,189,536,0
75,137,63,257,635,0
126,46,81,194,391,0
142,137,43,247,392,0
93,147,100,195,687,0
91,38,46,280,483,0
102,80,86,158,396,1
122,101,62,271,638,0
70,74,128,116,453,0
139,138,138,225,606,1
123,113,76,241,538,1
149,114,102,133,698,0
70,93,95,178,523,0
62,96,54,190,514,0
138,36,53,62,455,0
95,73,111,216,666,0
140,114,124,245,321,0
89,89,133,45,338,1
71,113,69,148,587,0
150,75,124,109,464,0
141,64,41,234,400,0
110,150,54,144,571,0
71,117,136,53,482,0
88,139,109,299,415,0
124,138,47,234,404,0
61,128,73,114,630,0
72,108,129,162,680,0
88,134,68,233,385,0
99,68,99,196,474,0
124,129,77,216,504,1
148,131,145,123,392,0
127,143,117,59,699,0
78,62,78,264,332,0
88,150,92,165,434,0
62,101,77,281,342,0
105,138,63,231,580,0
126,73,43,132,307,0
78,33,132,189,662,0
107,141,141,248,546,0
78,129,87,75,448,0
89,39,143,244,587,0
92,124,91,245,689,0
98,102,50,166,330,0
92,128,49,138,397,1
108,32,90,191,389,1
134,68,79,291,456,0
117,62,98,69,696,0
114,97,148,280,584,0
110,104,116,53,565,0
78,110,101,73,308,0
126,54,91,44,363,0
114,98,63,280,693,0
87,96,76,128,682,0
120,137,77,232,607,0
70,115,117,256,313,0
81,90,150,188,675,0
136,88,129,53,673,0
97,45,48,193,320,0
135,85,44,97,314,1
118,52,66,106,313,1
84,145,55,273,353,0
120,79,139,175,679,0
93,45,82,240,534,0
129,142,76,129,347,0
96,51,146,263,305,0
102,129,121,144,469,1
136,116,142,102,458,1
72,133,94,273,631,0
113,66,105,59,495,0
138,139,58,136,515,0
83,143,78,252,531,1
