chinese,math,english,total,school,ifpass
95,63,146,253,583,0
121,50,121,43,525,0
82,75,43,157,378,0
93,35,72,204,505,0
82,66,70,61,358,0
141,137,114,149,457,0
145,95,96,125,300,0
140,83,112,159,660,0
96,108,144,81,640,0
69,130,112,125,382,0
70,33,89,232,657,0
134,61,135,209,475,0
72,110,121,74,322,0
88,37,145,161,502,0
113,39,42,123,314,1
104,40,137,180,383,0
126,148,53,148,518,0
117,60,142,228,504,1
110,117,97,161,410,0
65,72,89,231,436,1
146,133,70,200,450,0
147,73,136,155,619,0
90,38,68,87,464,0
125,144,128,166,306,0
133,52,107,239,368,0
108,32,101,261,399,0
87,92,44,138,300,0
148,44,112,64,596,0
123,73,139,239,536,1
130,142,133,47,667,0
93,42,135,224,674,0
67,144,142,129,645,0
78,74,63,142,558,0
73,124,142,225,434,0
104,74,45,236,324,0
86,58,103,40,446,0
121,90,98,240,386,0
85,91,147,176,425,0
105,108,138,154,488,1
133,145,104,269,490,0
141,96,109,178,437,0
110,112,115,78,585,0
121,134,51,210,367,0
90,149,141,46,368,0
145,46,42,63,696,0
150,133,78,233,658,0
79,114,85,39,409,0
61,115,56,94,568,0
96,107,71,76,610,0
63,85,128,64,421,0
60,110,74,162,393,1
105,112,94,59,495,0
143,126,130,179,342,0
74,81,58,105,301,1
60,39,64,210,387,0
114,120,99,195,541,0
113,132,107,285,437,0
141,71,71,139,541,0
98,122,95,83,615,0
144,84,48,71,675,0
77,127,98,61,547,0
105,102,54,93,691,0
144,84,66,204,421,0
134,132,149,148,557,1
145,48,68,145,438,0
63,134,129,55,384,0
74,53,66,135,687,0
65,129,79,234,696,0
109,108,95,265,649,0
133,39,84,260,661,0
86,96,127,273,432,0
67,108,75,297,553,0
81,114,72,222,510,0
130,129,47,231,351,0
125,45,86,157,599,0
78,105,60,97,386,0
116,97,142,215,583,0
101,73,115,282,612,0
71,143,61,273,598,0
149,49,130,255,657,0
107,61,65,115,656,0
126,128,132,152,592,0
120,99,114,299,568,0
140,106,132,298,388,0
70,134,83,148,689,0
137,104,53,245,556,0
85,95,128,293,504,0
84,122,66,267,612,0
70,94,54,251,540,0
61,31,96,291,401,0
64,105,42,63,686,0
79,55,143,228,367,0
89,120,51,210,431,1
73,143,125,129,694,0
144,110,126,190,510,0
105,104,142,143,373,0
81,118,105,189,327,0
77,132,64,33,571,0
78,140,41,110,641,0
91,33,106,125,452,0
96,147,123,294,478,0
135,68,100,234,331,0
142,119,81,171,534,0
121,86,137,42,606,0
99,49,58,207,678,0
131,88,135,240,561,1
141,55,118,258,369,0
142,35,121,197,660,0
117,33,112,200,498,0
97,61,65,88,352,0
73,67,97,245,646,0
104,83,100,206,412,0
65,91,86,229,589,0
63,34,69,300,554,0
100,62,88,111,493,0
141,52,76,69,576,0
65,93,71,231,588,0
127,51,72,66,313,1
148,90,98,164,503,0
88,65,57,267,615,0
128,123,53,65,335,1
99,92,80,74,483,0
142,108,59,140,390,0
141,91,80,282,545,1
108,80,118,286,509,0
84,43,119,232,402,0
108,61,108,252,425,0
75,38,112,206,698,0
94,51,82,132,560,0
122,82,136,45,680,0
107,132,87,59,616,0
123,114,81,120,678,0
138,49,96,180,648,0
91,96,115,253,511,1
66,33,85,68,478,0
148,53,63,125,327,0
67,128,78,53,571,0
149,139,46,44,460,0
74,148,59,188,346,0
98,75,118,216,564,0
119,119,144,111,408,0
117,46,121,165,523,0
64,88,83,252,519,0
145,150,117,272,330,0
85,104,65,104,653,0
85,124,100,169,323,0
136,85,62,52,400,0
69,87,73,168,637,0
113,130,48,161,640,0
122,64,149,30,405,0
142,127,49,50,653,0
114,67,103,150,456,0
147,77,131,245,372,0
94,46,123,161,677,0
113,86,80,93,616,0
80,70,131,179,329,0
83,108,123,263,530,1
143,40,42,128,489,0
113,118,67,182,540,0
82,49,56,177,601,0
88,123,51,136,373,1
136,122,126,65,686,0
99,102,52,171,430,0
106,116,78,193,429,0
122,42,99,203,586,0
128,56,149,71,585,0
110,39,121,175,374,0
80,49,134,268,639,0
82,117,78,272,686,0
138,33,130,126,400,1
109,130,45,198,438,1
62,33,132,143,350,1
141,32,122,294,490,0
118,149,130,200,470,0
96,138,112,284,321,0
79,106,103,287,321,0
90,73,82,269,606,0
148,137,132,36,615,0
88,44,82,149,593,0
123,53,149,284,418,0
130,134,107,220,376,0
85,104,58,200,490,0
148,133,144,109,497,1
92,96,121,131,590,0
96,75,46,86,630,0
86,118,91,265,431,0
66,91,94,141,389,1
118,133,46,66,343,1
115,76,120,273,616,0
87,114,92,164,305,0
72,101,86,178,514,0
139,123,68,139,315,0
72,133,61,192,325,0
70,69,78,229,667,0
112,87,93,116,350,0
140,38,120,167,457,1
113,46,72,148,559,0
147,133,92,266,343,0
116,127,66,269,564,1
60,126,117,200,309,0
122,60,71,145,361,1
112,76,89,271,561,0
68,67,116,273,450,0
147,92,88,81,365,1
101,113,124,205,613,0
74,97,104,124,571,0
91,70,81,221,464,0
86,109,79,198,539,0
78,145,63,124,502,0
119,36,107,140,384,1
137,148,50,123,529,0
65,45,120,92,525,0
141,78,121,34,442,0
114,55,137,149,694,0
104,121,109,181,450,0
62,70,81,85,660,0
64,113,66,212,514,0
138,46,88,223,339,0
126,68,150,86,418,1
138,92,60,223,475,1
101,89,56,240,387,0
114,75,66,233,642,0
99,94,117,164,647,0
61,101,61,114,384,0
63,127,45,107,463,0
123,135,50,148,408,1
60,93,41,150,594,0
150,33,60,256,448,0
93,87,137,267,593,0
129,86,96,122,591,0
125,91,55,82,414,0
82,120,64,93,389,0
77,119,134,41,447,0
67,144,128,264,546,0
80,37,40,231,631,0
135,147,120,135,687,0
139,75,113,217,682,0
62,114,75,173,356,0
106,122,140,42,502,0
100,53,129,53,637,0
143,99,66,117,454,0
71,67,144,272,338,0
98,116,118,284,587,1
128,122,58,74,622,0
105,143,107,247,586,1
129,133,149,282,653,1
142,64,124,116,497,0
89,115,120,228,405,0
128,87,40,238,689,0
99,44,134,100,397,0
61,84,117,85,681,0
70,131,65,80,315,1
143,86,135,178,363,0
93,33,51,208,542,0
72,149,92,270,493,0
139,118,128,175,510,0
66,118,115,272,388,0
89,41,145,158,472,0
60,115,133,48,365,0
74,80,94,161,572,0
119,124,65,215,516,1
84,135,109,171,446,0
70,94,82,74,334,0
116,126,97,59,697,0
123,86,112,49,542,0
60,90,87,109,370,0
122,130,100,42,618,0
116,134,71,230,600,0
88,70,59,219,639,0
125,130,68,276,361,0
124,128,80,166,604,0
93,31,67,156,513,0
107,129,109,228,459,0
130,36,69,249,550,0
67,81,63,40,472,0
91,140,124,158,445,0
85,139,122,222,515,0
117,125,129,51,559,0
121,108,101,294,609,1
107,102,70,264,678,0
147,50,67,252,604,0
129,40,128,69,312,0
90,129,142,133,563,0
135,44,52,188,448,0
124,41,78,116,520,0
140,39,112,283,372,0
136,56,51,264,620,0
136,133,88,288,599,1
123,120,84,235,441,0
81,58,92,222,306,0
109,51,140,211,399,0
100,90,79,156,427,0
96,49,120,51,553,0
61,129,41,156,498,0
75,51,50,155,570,0
69,43,84,94,551,0
128,62,54,231,326,0
144,37,97,137,676,0
150,93,87,182,622,0
73,70,52,49,384,0
148,72,90,178,379,0
104,110,48,274,371,0
127,43,127,81,531,0
70,117,93,253,350,0
82,57,59,268,544,0
136,116,52,222,495,1
113,100,138,269,512,0
66,83,103,278,522,1
114,108,97,294,367,0
123,123,74,164,589,0
79,78,46,63,460,0
122,30,74,155,307,0
130,50,113,67,536,0
120,41,116,60,665,0
90,60,99,135,343,1
75,100,112,296,365,0
89,91,40,88,361,0
77,48,136,234,479,1
135,39,134,86,424,0
128,121,141,33,579,0
120,113,147,124,615,0
85,138,81,194,668,0
82,30,89,179,510,0
104,119,68,241,439,0
137,91,45,93,513,0
75,145,65,228,570,0
65,95,94,263,593,0
105,51,56,280,691,0
107,48,47,50,350,0
69,98,71,243,450,1
125,142,50,103,363,0
79,52,114,43,445,0
69,87,67,37,459,0
78,126,68,170,362,0
150,120,40,142,506,0
118,55,91,300,573,0
77,141,42,194,682,0
107,86,105,30,412,0
121,116,55,234,408,0
149,41,148,147,436,1
143,120,90,294,518,0
106,58,45,94,633,0
81,113,128,152,344,0
96,61,127,130,685,0
127,40,109,222,628,0
89,117,64,242,591,0
60,111,47,187,438,0
150,59,141,227,447,0
122,43,110,169,314,0
95,98,85,231,369,0
99,49,52,250,619,0
92,45,44,265,618,0
78,84,75,102,568,0
81,67,68,108,353,0
99,142,69,189,365,0
64,119,106,300,417,0
127,65,69,177,468,0
108,111,49,84,468,0
114,112,41,150,345,0
60,99,54,181,467,0
124,142,101,266,598,1
87,73,135,282,555,1
62,31,50,38,454,0
125,95,117,139,478,0
135,68,59,78,485,0
89,137,122,279,671,0
62,137,53,133,408,0
106,68,116,227,328,0
148,149,67,91,633,0
100,138,135,77,618,0
129,135,70,32,485,0
148,145,123,273,396,0
76,46,117,34,428,0
116,111,47,139,611,0
105,61,74,251,479,1
104,83,97,163,365,0
140,122,94,185,642,0
113,64,87,37,460,0
92,83,102,242,488,1
74,107,103,286,452,0
67,145,146,241,315,0
95,65,93,225,371,0
132,70,68,267,457,0
115,42,74,269,335,0
136,131,62,132,617,0
92,128,58,87,578,0
83,145,150,62,618,0
112,72,53,56,418,0
122,128,83,86,407,1
86,54,47,202,691,0
103,91,48,294,416,0
147,90,81,245,553,1
102,134,75,214,443,0
65,117,105,243,613,0
107,149,51,249,326,0
133,73,87,244,384,0
144,65,100,96,500,0
136,45,150,141,696,0
92,69,124,62,426,0
150,144,126,196,395,0
122,64,113,118,353,0
86,101,73,83,688,0
98,51,99,138,610,0
100,82,136,242,482,0
112,94,133,281,530,0
102,120,87,72,484,0
87,73,66,89,449,0
68,122,109,172,317,0
98,34,79,295,534,0
122,149,124,264,416,0
126,120,97,232,418,0
134,133,116,296,461,0
109,58,49,183,576,0
68,82,120,136,319,0
102,31,92,218,600,0
147,46,100,66,322,1
141,49,118,89,534,0
133,107,71,82,472,0
148,130,50,286,600,1
119,73,115,40,521,0
76,140,74,285,543,1
128,93,52,185,493,0
109,92,128,86,402,1
65,56,48,117,489,0
98,148,128,110,548,0
135,36,103,94,482,0
71,69,138,175,527,0
123,65,138,276,362,0
129,39,82,168,306,0
148,62,84,207,478,1
104,103,47,244,677,0
132,55,71,112,387,0
148,112,80,213,654,0
129,97,53,229,697,0
79,107,65,130,456,0
137,119,120,122,623,0
122,125,142,55,325,0
121,149,52,212,373,0
122,32,134,118,375,1
140,118,142,77,567,0
138,134,66,142,536,0
94,79,43,280,362,0
146,41,85,173,459,0
146,100,138,148,320,0
116,34,134,189,560,0
113,116,72,107,644,0
126,112,92,204,644,0
92,36,57,100,682,0
64,142,75,201,571,0
86,75,81,111,454,0
109,71,109,91,565,0
91,61,50,204,465,0
123,120,75,214,537,0
72,87,103,92,686,0
141,92,111,228,590,0
86,133,67,259,465,0
90,51,69,108,644,0
80,88,123,272,507,0
60,98,96,292,416,0
149,125,49,216,611,0
66,60,123,194,398,1
86,120,148,158,351,0
107,143,60,263,503,0
84,146,107,255,592,0
71,37,107,51,501,0
136,58,53,112,372,0
72,140,71,199,310,0
97,91,120,203,613,0
110,52,69,86,385,0
84,75,147,255,529,1
129,120,146,46,365,0
76,149,97,60,441,0
69,56,69,226,433,0
112,128,63,156,474,0
72,117,121,260,624,0
131,45,56,96,338,0
100,144,41,231,426,0
120,104,149,222,643,0
130,87,119,258,551,1
94,114,98,142,381,0
119,42,129,92,483,0
92,73,100,269,443,0
73,65,149,206,613,0
76,43,131,121,648,0
115,105,52,79,368,0
69,133,44,291,668,0
87,80,110,107,443,0
78,53,125,123,471,0
144,135,91,103,600,0
82,136,79,166,567,0
104,32,86,266,330,0
117,84,149,275,421,0
96,93,90,80,427,0
109,120,118,250,695,0
146,59,49,51,511,0
67,44,84,39,618,0
86,102,135,128,355,0
149,109,77,57,604,0
126,42,112,32,484,0
90,73,139,71,525,0
86,53,108,146,465,0
78,101,147,142,678,0
149,44,59,65,318,0
112,104,132,176,611,0
91,81,81,110,675,0
70,64,64,180,385,0
148,91,120,64,476,0
64,140,125,206,598,0
71,143,69,231,471,1
63,60,74,117,465,0
60,140,82,69,508,0
138,120,147,67,542,0
120,128,123,60,677,0
115,141,96,139,479,1
126,76,127,275,579,1
136,130,44,245,529,1
65,114,46,117,579,0
73,104,41,144,569,0
73,77,93,116,561,0
74,100,79,74,409,0
88,112,45,288,372,0
63,50,62,203,522,0
84,35,94,202,551,0
98,133,148,55,342,0
124,124,49,181,325,0
149,122,90,201,440,0
96,86,55,117,357,0
105,112,111,172,424,0
107,105,113,285,601,1
108,148,56,114,420,1
87,114,128,191,692,0
101,30,137,230,628,0
95,115,119,91,321,0
103,122,103,106,691,0
62,128,122,101,413,0
138,64,115,236,451,0
111,107,49,111,313,0
128,98,99,276,565,1
125,149,54,250,683,0
107,103,92,61,382,0
150,59,143,69,583,0
82,92,99,198,557,0
76,43,63,66,461,0
97,148,88,181,532,0
129,109,49,117,636,0
106,118,64,93,341,1
143,138,87,228,483,0
145,62,52,191,415,1
94,59,99,266,640,0
112,84,134,110,548,0
79,119,83,50,359,0
144,97,110,157,685,0
69,92,143,237,553,0
93,83,106,161,451,0
123,65,131,193,327,0
93,69,123,52,600,0
89,97,143,136,643,0
102,87,104,298,557,1
146,42,70,255,460,0
71,115,141,114,312,0
94,44,56,271,371,0
82,84,52,80,489,0
84,79,60,134,490,0
147,72,144,61,561,0
66,68,52,254,380,0
117,31,81,69,504,0
91,50,99,250,328,0
126,130,50,52,672,0
133,56,94,158,374,0
76,81,105,202,593,0
137,80,61,227,495,1
85,30,89,173,563,0
72,114,118,169,649,0
150,110,142,205,347,0
91,123,100,76,322,0
114,136,54,182,394,0
92,148,109,92,354,0
98,42,130,199,362,0
69,38,71,72,521,0
136,50,101,65,306,1
105,88,144,58,538,0
112,63,115,123,480,0
123,64,86,238,458,0
125,41,126,90,472,0
66,63,99,112,370,0
97,129,53,44,384,0
122,103,132,119,540,0
126,65,146,242,489,0
66,114,54,125,485,0
120,58,57,237,378,0
128,138,109,117,577,0
118,95,65,246,479,1
84,67,114,226,412,0
74,92,123,186,437,1
123,48,112,198,308,0
135,131,112,274,637,1
75,49,78,243,469,0
96,75,69,227,309,0
126,126,47,253,364,0
138,85,104,75,301,0
71,33,69,231,526,0
140,44,143,182,457,0
99,64,114,112,331,0
124,53,70,131,471,0
82,57,121,50,474,0
67,106,65,192,420,1
119,77,144,290,301,0
124,112,82,35,401,0
97,86,109,183,405,0
150,105,94,150,677,0
74,57,101,108,658,0
97,66,88,122,374,0
134,76,127,171,658,0
64,85,123,150,386,1
120,52,109,41,698,0
118,92,69,219,370,0
124,112,127,32,647,0
128,126,109,257,683,0
135,121,57,277,517,0
148,103,70,105,524,0
102,107,97,216,397,0
113,149,52,149,338,0
124,129,65,139,487,0
86,126,46,168,666,0
81,119,98,210,468,1
102,53,107,132,494,0
134,133,105,91,443,1
95,140,126,155,529,0
127,63,145,159,511,0
110,43,61,160,676,0
66,34,84,45,610,0
111,140,109,244,651,0
111,128,66,280,579,1
138,50,75,297,301,0
115,106,123,265,433,0
140,148,135,262,561,0
80,122,48,277,649,0
87,30,142,257,355,0
117,66,67,131,699,0
107,94,97,244,473,0
106,123,141,153,641,0
103,47,41,295,323,0
74,48,147,89,608,0
101,91,54,176,518,0
136,77,114,40,360,1
103,89,88,260,600,0
113,128,129,69,550,0
66,69,68,253,422,1
106,51,116,159,681,0
128,107,94,186,337,0
101,91,76,209,369,0
98,58,45,265,510,0
69,114,50,184,668,0
67,117,96,138,556,0
83,59,66,36,564,0
103,100,140,193,553,0
124,121,148,136,550,0
94,70,146,177,396,0
107,122,73,157,643,0
84,65,94,100,519,0
116,38,130,87,552,0
79,108,55,77,608,0
75,99,53,259,422,0
127,31,87,44,523,0
95,76,85,48,435,0
97,83,144,134,343,0
88,113,89,184,542,0
110,77,146,276,654,0
69,149,57,209,508,0
91,98,149,187,367,0
130,120,110,214,624,0
80,113,149,261,483,0
66,59,90,72,407,0
114,136,113,125,627,0
127,89,59,61,538,0
98,118,144,265,634,0
106,133,141,155,388,0
69,64,93,45,451,0
72,77,126,222,615,0
74,135,128,98,472,0
149,44,74,206,369,0
134,90,113,79,684,0
137,121,150,270,496,0
64,50,91,47,540,0
127,65,122,206,463,0
73,76,85,293,542,0
108,32,146,222,315,0
87,86,128,228,646,0
134,150,80,83,310,0
105,127,148,154,365,0
67,133,77,31,585,0
125,99,90,46,441,0
106,80,134,85,399,1
129,123,61,44,524,0
147,94,98,289,540,0
77,110,146,223,625,0
96,77,122,30,401,0
86,49,121,284,406,0
113,139,115,113,617,0
98,75,147,48,633,0
132,133,110,120,338,0
94,127,92,142,602,0
147,135,71,54,568,0
140,32,119,34,618,0
65,34,82,61,522,0
88,113,124,130,589,0
137,122,79,244,376,0
105,38,60,153,589,0
62,121,77,50,553,0
110,117,149,187,381,0
113,33,134,218,439,0
87,112,145,263,601,1
127,143,52,178,319,0
73,102,121,300,619,0
120,116,92,89,335,0
62,99,109,151,473,0
124,142,61,111,336,0
84,140,74,59,365,0
72,60,149,165,401,1
81,126,58,205,399,0
93,92,73,217,455,1
93,80,92,249,491,1
133,124,51,265,324,0
90,53,95,37,684,0
63,137,145,215,319,0
93,143,128,136,664,0
112,81,120,191,384,0
127,140,59,208,650,0
85,128,139,215,431,0
91,109,131,257,608,0
106,86,69,53,672,0
74,103,150,166,681,0
111,140,91,39,340,1
125,48,46,43,445,0
71,30,56,176,347,0
94,114,73,205,354,0
132,54,40,70,385,0
96,31,145,289,318,0
110,105,122,77,523,0
102,106,100,145,510,0
126,30,118,108,390,0
121,98,135,258,663,0
107,113,123,104,673,0
109,123,117,261,383,0
107,79,130,61,374,1
82,132,44,73,427,0
109,60,89,248,671,0
97,138,86,160,468,1
106,49,77,158,446,0
90,127,77,231,612,0
150,114,120,228,376,0
96,107,128,206,652,0
75,53,50,278,405,0
150,92,140,56,424,1
111,135,141,238,626,0
115,88,41,86,441,0
77,143,139,185,662,0
144,144,65,210,388,0
149,96,122,158,679,0
71,129,96,90,655,0
113,128,40,139,692,0
143,86,132,251,686,0
88,80,48,148,333,1
109,63,94,86,547,0
71,103,58,287,672,0
78,93,49,180,341,0
125,65,97,285,593,0
140,64,104,224,384,0
133,49,64,290,456,0
129,37,92,64,407,0
148,36,47,154,327,0
71,74,116,44,382,0
63,82,138,287,524,1
69,117,41,55,523,0
62,115,41,284,457,1
138,61,76,121,451,0
124,97,112,293,685,0
135,41,67,185,535,0
138,66,56,42,394,0
93,90,58,295,606,0
118,59,107,152,576,0
134,89,105,152,663,0
121,82,53,52,531,0
127,90,91,146,395,0
136,43,144,297,421,0
135,58,138,147,689,0
98,121,76,186,668,0
131,81,66,148,637,0
85,75,52,149,312,1
147,65,66,283,572,0
149,98,139,63,348,0
69,142,144,51,334,0
126,130,147,201,465,0
141,49,128,255,684,0
70,53,78,94,455,0
75,141,52,66,603,0
93,73,84,205,547,0
123,82,70,36,344,0
71,141,99,144,330,0
120,47,76,221,458,1
144,72,132,45,518,0
116,91,54,190,603,0
102,130,68,64,558,0
86,99,89,299,580,0
142,96,77,107,312,0
139,49,53,291,494,1
77,146,41,74,511,0
88,92,66,178,339,0
98,57,94,53,380,0
136,41,49,95,367,0
125,69,60,293,416,0
150,79,63,157,693,0
89,102,42,61,670,0
63,34,85,126,516,0
106,71,78,241,563,0
124,143,113,81,422,1
115,81,60,292,355,0
69,37,60,149,438,0
115,119,127,220,382,0
93,47,100,69,329,0
68,118,131,236,670,0
107,125,127,78,375,0
65,83,103,233,488,0
136,55,123,226,452,0
61,105,64,217,637,0
129,63,137,209,549,0
144,74,45,123,431,0
128,120,136,271,335,0
73,39,112,112,303,1
141,91,72,275,359,0
137,51,94,273,511,1
89,108,95,217,524,0
85,86,46,110,621,0
81,31,98,294,613,0
76,114,148,300,347,0
72,117,64,219,686,0
73,133,41,162,302,0
142,58,109,85,329,0
76,106,111,240,676,0
93,91,99,61,415,0
77,91,83,98,440,0
85,73,124,144,447,0
108,45,113,118,682,0
109,110,68,51,539,0
86,53,62,238,310,0
124,120,96,204,429,0
137,49,103,293,473,0
110,95,125,78,481,0
87,107,124,133,477,0
134,65,67,210,440,1
101,37,51,77,570,0
74,101,52,214,575,0
104,131,122,157,363,0
138,121,115,118,551,0
148,101,111,231,379,0
61,84,80,245,564,0
143,117,148,277,466,0
112,142,133,42,620,0
128,141,119,169,357,0
115,35,68,182,426,0
135,83,57,112,420,0
85,62,104,240,691,0
120,92,44,286,551,0
118,124,69,293,474,0
115,99,88,142,431,1
127,40,104,132,326,0
76,114,72,164,416,1
76,129,94,41,311,1
108,45,137,243,545,0
89,94,117,56,591,0
75,55,136,212,670,0
101,84,108,206,438,0
131,30,63,51,365,0
116,38,104,205,338,0
132,147,52,120,638,0
60,53,90,49,522,0
145,129,135,97,609,0
72,48,120,58,605,0
62,136,55,253,374,0
123,110,101,142,583,0
147,117,104,285,350,0
101,105,61,191,571,0
77,83,149,267,410,0
130,62,58,105,317,1
143,141,103,110,445,0
73,117,85,187,572,0
147,145,99,279,394,0
98,132,68,256,369,0
109,91,56,265,551,0
144,97,128,152,322,0
127,34,84,261,623,0
145,78,60,133,377,1
105,64,62,213,673,0
146,141,121,40,570,0
129,61,146,77,539,0
107,58,132,34,523,0
96,129,93,83,644,0
106,73,50,51,558,0
89,43,58,273,342,0
147,62,53,94,489,0
143,78,119,127,521,0
79,86,117,166,521,0
74,114,124,250,614,0
91,72,46,42,601,0
102,115,47,42,582,0
81,116,81,193,421,0
88,147,112,40,439,0
74,114,40,287,500,1
85,63,118,35,555,0
72,148,58,33,682,0
123,106,136,93,418,1
63,122,67,64,447,0
143,82,49,236,604,0
117,58,99,75,401,0
118,60,98,72,518,0
150,92,138,106,584,0
100,49,76,200,454,0
142,138,83,246,623,0
137,141,98,179,373,0
138,101,59,188,660,0
140,42,74,298,560,0
89,124,59,271,566,0
127,149,79,212,308,0
67,62,64,281,570,0
124,73,121,41,392,0
119,120,44,85,468,0
130,137,89,109,617,0
63,116,100,107,300,0
145,45,121,79,465,0
68,45,127,168,571,0
65,47,120,86,337,0
66,110,76,216,506,0
69,101,121,243,522,1
122,144,91,113,370,0
113,44,61,227,613,0
85,97,144,215,580,0
126,110,67,78,524,0
70,130,139,236,617,0
75,146,71,103,697,0
116,39,59,256,389,0
62,129,113,243,479,0
108,73,109,30,517,0
122,74,111,155,557,0
64,54,110,206,667,0
143,44,51,121,680,0
121,86,124,175,425,0
131,83,96,250,459,0
110,74,59,31,492,0
86,45,70,273,383,0
123,81,50,274,687,0
68,41,85,85,599,0
142,54,124,120,380,0
68,48,40,58,414,0
122,73,80,294,401,0
143,76,42,170,501,0
97,135,105,249,620,0
144,67,137,300,373,0
147,146,140,283,330,0
95,107,92,134,546,0
125,134,51,264,379,0
107,91,143,296,675,0
146,81,114,165,323,0
109,102,72,54,331,1
95,125,55,157,583,0
109,143,64,207,540,0
104,36,94,275,388,0
137,52,137,255,680,0
141,83,133,213,505,0
124,138,52,256,518,0
126,109,118,239,483,0
129,52,62,148,589,0
76,114,68,155,421,0
129,33,140,103,482,0
60,142,46,174,420,1
127,100,41,290,688,0
121,126,94,235,342,0
78,113,58,245,310,0
70,149,112,259,423,0
133,87,127,52,478,0
121,35,65,159,382,0
61,145,53,275,560,0
118,108,73,51,640,0
137,75,40,72,368,0
98,85,129,220,455,0
106,38,126,286,409,0
146,90,104,192,504,1
112,95,140,201,333,0
103,120,53,215,536,0
106,102,144,83,541,0
78,134,87,36,674,0
121,83,89,127,444,0
132,71,95,98,346,0
128,109,128,127,609,0
110,73,123,80,449,0
82,37,150,162,593,0
96,133,52,104,420,0
128,52,79,253,334,0
81,97,102,56,605,0
62,121,118,104,595,0
104,114,141,226,449,0
107,133,53,289,548,1
86,86,90,291,583,0
112,32,144,295,561,1
72,93,121,247,654,0
61,36,85,201,680,0
70,101,147,233,636,0
101,80,135,297,308,0
110,106,54,57,472,0
133,116,111,127,370,0
147,86,75,53,579,0
71,77,70,201,386,1
95,68,122,287,628,0
140,36,138,40,439,0
122,142,63,66,611,0
93,80,104,234,475,1
85,94,133,148,470,0
100,49,57,206,328,0
99,82,48,199,601,0
94,42,58,209,522,0
73,39,57,275,350,0
150,76,43,155,627,0
149,146,47,64,369,1
101,126,70,212,372,0
64,150,53,174,630,0
139,85,52,264,565,0
65,50,45,132,569,0
79,87,48,150,595,0
116,53,129,124,398,1
108,84,80,222,634,0
148,50,87,243,440,0
63,136,68,125,456,0
101,129,129,107,498,0
149,49,42,267,533,0
121,45,128,43,306,1
61,136,138,205,631,0
63,109,114,282,375,0
70,108,137,77,444,0
133,38,99,226,579,0
68,74,47,255,443,1
60,130,43,185,537,0
114,109,100,36,549,0
81,60,124,247,496,1
90,73,74,141,689,0
137,129,108,99,469,1
67,78,62,211,473,0
123,73,143,131,413,0
146,102,63,141,441,1
111,42,70,97,320,0
81,100,100,110,632,0
96,132,120,259,554,0
68,144,120,134,580,0
121,77,114,288,618,0
116,52,127,90,482,0
89,81,66,150,593,0
98,81,141,181,492,1
147,66,114,47,529,0
84,111,65,85,539,0
115,96,86,176,432,1
96,96,124,153,383,0
140,75,65,230,696,0
70,102,132,287,591,0
