like_school,wenke_school,chinese,math,english,physics,chemistry,biology,politics,history,geography,location,time,wenke_score,like_score
北京交通大学,清华大学,133,121,138,74,96,44,88,71,84,甘肃,2023,635,606
贵阳学院,长江师范学院,139,92,51,49,96,38,32,80,63,吉林,2024,457,465
广州航海学院,武汉纺织大学外经贸学院,109,48,119,46,76,72,52,72,39,山西,2023,439,470
湖北汽车工业学院,贵州民族大学,77,108,113,85,64,42,67,41,71,内蒙古,2025,477,489
遵义医科大学,武汉轻工大学,114,131,71,54,94,51,49,82,50,湖南,2023,497,515
海口经济学院,长沙卫生职业学院,80,85,68,93,52,33,46,48,62,新疆,2017,389,411
百色学院,湖北第二师范学院,99,86,108,40,91,32,66,52,75,贵州,2021,486,456
南昌大学,深圳技术大学,145,131,86,50,79,37,42,96,49,河北,2019,549,528
贵州黔南经济学院,海南政法职业学院,121,36,50,98,57,80,66,51,48,山东,2018,372,442
重庆医科大学,广西师范大学,114,90,63,90,59,97,49,69,35,西藏,2021,420,513
苏州科技大学,河南理工大学,92,84,118,70,44,100,54,92,34,湖北,2025,474,508
西南财经大学,辽宁大学,144,150,98,92,32,60,47,62,67,上海,2024,568,576
上海电力大学,长沙理工大学,73,131,150,71,50,64,53,46,61,安徽,2023,514,539
福州大学,贵州民族大学,118,89,120,82,79,67,30,48,72,陕西,2019,477,555
吉利学院,中国民用航空飞行学院,61,126,107,31,50,40,81,75,41,湖南,2016,491,415
山东财经大学,湖南科技大学潇湘学院,75,45,136,78,91,60,74,47,54,河南,2018,431,485
哈尔滨医科大学,湖南师范大学,100,113,139,49,34,83,79,66,45,北京,2016,542,518
桂林医学院,湖南大学,146,89,111,50,46,52,92,77,78,新疆,2016,593,494
广州大学,湖北经济学院法商学院,62,123,140,79,81,51,43,45,40,贵州,2018,453,536
上海政法学院,湖北汽车工业学院,135,70,102,89,48,94,80,64,38,宁夏,2020,489,538
河南理工大学,广州新华学院,94,127,55,61,62,75,31,62,43,云南,2018,412,474
西南石油大学,西南大学,131,135,82,64,71,47,99,53,40,浙江,2016,540,530
南昌大学,百色学院,99,94,98,98,84,55,40,34,91,安徽,2024,456,528
四川外国语大学成都学院,广州城市理工学院,75,37,67,38,59,87,97,93,56,西藏,2021,425,363
宁波大学,海南医学院,86,72,140,93,63,80,32,67,86,吉林,2021,483,534
湖北工业大学,重庆大学,131,126,110,33,74,31,72,90,56,陕西,2016,585,505
长沙学院,兰州博文科技学院,88,112,49,87,68,78,30,52,96,山东,2018,427,482
韶关学院,重庆对外经贸学院,96,53,126,59,82,44,41,56,50,安徽,2024,422,460
长沙学院,成都信息工程大学,119,73,112,43,37,98,56,89,55,甘肃,2018,504,482
华南农业大学,重庆中医药学院,80,125,119,86,73,43,75,46,64,湖南,2018,509,526
郑州西亚斯学院,成都航空职业技术学院,65,68,97,57,67,96,81,46,46,山西,2022,403,450
景德镇艺术职业大学,西南石油大学,74,123,106,44,31,48,66,82,79,湖南,2019,530,426
阿坝师范学院,深圳大学,132,39,131,38,69,62,92,89,94,海南,2025,577,471
广州医科大学,华中农业大学,142,123,99,45,97,41,55,69,58,内蒙古,2018,546,547
青岛港湾职业技术学院,渭南职业技术学院,75,52,43,45,80,57,43,82,78,天津,2021,373,352
湖北民族大学,四川大学锦江学院,71,48,140,79,93,86,64,47,75,新疆,2022,445,517
南京中医药大学,成都银杏酒店管理学院,61,94,131,70,100,96,67,38,30,广西,2023,421,552
桂林医学院,安阳师范学院,107,114,129,32,73,39,59,40,32,上海,2016,481,494
辽宁大学,辽宁大学,116,130,105,91,51,74,78,62,76,湖南,2019,567,567
成都理工大学,上海电力大学,120,83,131,59,50,84,76,71,58,青海,2019,539,527
湖南师范大学,上海电力大学,150,70,100,87,71,63,90,78,51,广西,2019,539,541
湖北经济学院法商学院,广州南方学院,132,36,47,45,99,94,88,45,84,河南,2017,432,453
沈阳医学院,南昌大学,78,90,138,81,82,31,92,96,34,宁夏,2021,528,500
湖南工程学院应用技术学院,广西外国语学院,81,95,58,37,84,91,81,53,49,云南,2020,417,446
四川音乐学院,四川旅游学院,94,52,148,57,32,71,33,33,99,河南,2023,459,454
齐齐哈尔大学,四川音乐学院,112,99,77,41,49,90,38,90,38,江苏,2025,454,468
重庆大学,南京航空航天大学,105,120,134,57,99,72,83,38,99,甘肃,2024,579,587
重庆人文科技学院,广东医科大学,84,123,51,99,54,32,90,100,83,广西,2025,531,443
西南财经大学天府学院,长江大学,63,140,68,39,51,67,77,53,72,重庆,2019,473,428
百色学院,河北外国语学院,60,94,108,64,72,58,78,30,53,青海,2021,423,456
景德镇艺术职业大学,成都理工大学,77,98,118,49,34,50,80,95,59,四川,2019,527,426
中国政法大学,遵义医科大学,99,142,121,88,88,72,75,37,41,福建,2017,515,610
西南石油大学,西南大学,61,106,137,46,88,92,90,67,79,天津,2024,540,530
华中农业大学,长江大学,146,66,121,55,77,81,62,44,34,江西,2016,473,546
南方医科大学,上海海关学院,120,95,120,35,78,96,99,31,85,山东,2024,550,544
广州城市理工学院,湘潭医卫职业技术学院,97,48,67,65,81,67,73,56,39,辽宁,2020,380,425
南方医科大学,中国地质大学（武汉）,104,108,130,34,74,93,89,35,85,江苏,2020,551,543
海口经济学院,湖南工程学院应用技术学院,97,30,142,75,30,37,62,39,76,甘肃,2018,446,411
安顺学院,珠海科技学院,61,108,74,54,70,85,56,73,64,山东,2016,436,452
福州大学,长沙理工大学,123,95,96,99,58,84,85,52,63,重庆,2025,514,555
河南护理职业学院,山东畜牧兽医职业学院,79,98,76,53,49,30,42,78,33,西藏,2019,406,385
首都师范大学,中国人民解放军陆军军医大学,134,125,94,46,97,74,68,88,66,西藏,2022,575,570
广东医科大学,,131,131,130,42,56,42,72,100,81,湖北,2024,645,532
华东理工大学,福州大学,102,102,118,72,96,93,39,97,97,安徽,2016,555,583
北京科技大学,贵州中医药大学,142,88,138,87,81,55,53,52,30,上海,2019,503,591
广西外国语学院,安顺职业技术学院,67,93,75,79,73,30,33,80,31,北京,2023,379,417
北部湾大学,上海政法学院,106,69,120,49,86,46,93,98,52,西藏,2022,538,476
中国海洋大学,辽宁大学,94,130,145,66,59,87,78,39,81,河北,2021,567,581
沈阳医学院,沈阳城市学院,88,80,107,90,82,53,39,32,62,江苏,2018,408,500
四川旅游学院,湖北科技学院,107,91,94,33,62,72,33,94,73,河北,2021,492,459
桂林医学院,桂林医学院,142,79,145,45,49,34,52,46,30,福建,2018,494,494
西南财经大学,,121,143,142,86,45,39,84,96,66,北京,2021,652,576
南方医科大学,贵州大学,93,150,73,93,94,40,84,52,81,重庆,2018,533,543
天津海运职业学院,阿坝师范学院,107,81,85,31,49,46,68,53,77,贵州,2019,471,399
珠海科技学院,成都理工大学工程技术学院,138,32,150,41,34,41,30,50,47,陕西,2018,447,436
川北幼儿师范高等专科学校,成都银杏酒店管理学院,130,50,47,43,39,86,36,82,76,广西,2021,421,395
成都理工大学工程技术学院,浙江海洋大学,120,38,141,69,31,48,47,75,67,湖北,2023,488,447
成都信息工程大学,广东药科大学,78,100,122,33,91,80,79,65,51,内蒙古,2022,495,504
贵州黔南经济学院,安阳师范学院,126,45,46,94,76,55,99,91,74,宁夏,2018,481,442
景德镇艺术职业大学,赣西科技职业学院,111,68,47,74,33,93,31,45,35,广西,2018,337,426
深圳技术大学,中国民用航空飞行学院,124,108,81,69,93,74,35,91,52,湖北,2021,491,549
南京师范大学,中国药科大学,98,145,107,69,82,62,100,67,61,北京,2016,578,563
重庆大学,,117,137,135,54,80,64,88,84,57,广东,2017,618,587
重庆电力高等专科学校,广州铁路职业技术学院,70,38,77,41,71,84,51,59,89,天津,2016,384,381
桂林医学院,华南师范大学,64,139,104,58,43,86,79,94,74,甘肃,2020,554,494
长沙卫生职业学院,广州新华学院,61,65,110,56,42,55,48,85,43,海南,2019,412,389
华中农业大学,三亚学院,96,57,117,93,89,94,34,34,71,山东,2023,409,546
四川工业科技学院,南京航空航天大学,101,104,136,30,35,35,82,84,72,北京,2019,579,441
贵州中医药大学时珍学院,四川工业科技学院,61,131,45,73,76,76,91,50,63,上海,2019,441,462
四川大学,南京农业大学,128,141,85,78,86,80,79,51,69,新疆,2018,553,598
长江师范学院,成都工业学院,119,123,55,91,34,35,39,33,97,湖北,2016,466,457
湖北科技学院,贵州师范大学,82,79,122,64,90,55,50,67,93,贵州,2019,493,492
武汉船舶职业技术学院,兰州博文科技学院,90,83,67,41,45,45,72,72,43,湖北,2020,427,371
长江师范学院,华北水利水电大学,85,85,44,49,96,98,65,88,62,海南,2017,429,457
哈尔滨医科大学,重庆对外经贸学院,93,91,79,66,89,100,44,81,34,安徽,2022,422,518
日照职业技术学院,延安职业技术学院,101,67,46,50,66,58,31,60,93,黑龙江,2025,398,388
长沙师范学院,山东财经大学,61,150,81,57,88,32,64,53,76,陕西,2018,485,469
桂林理工大学,湘潭大学,76,124,107,98,43,32,39,80,99,吉林,2025,525,480
湖北工业大学,南京航空航天大学,135,114,98,61,62,35,84,91,58,上海,2020,580,505
韶关学院,湖北民族大学,71,99,125,68,44,53,98,35,89,辽宁,2024,517,460
绵阳城市学院,郑州西亚斯学院,83,40,87,75,61,91,98,62,78,河南,2024,448,437
浙江理工大学,河南理工大学,101,65,116,94,84,61,99,53,40,安徽,2019,474,521
南京农业大学,成都信息工程大学,130,101,94,66,82,80,36,58,85,浙江,2018,504,553
北部湾大学,成都理工大学工程技术学院,91,122,55,38,78,92,66,51,62,内蒙古,2018,447,476
山东大学（威海）,四川大学,123,116,146,69,78,64,32,95,86,广东,2018,598,596
湖南铁路科技职业技术学院,重庆电力高等专科学校,87,32,87,51,69,66,58,34,83,河北,2016,381,392
四川警察学院,南方医科大学,86,76,144,75,52,96,62,79,97,江苏,2025,544,529
宁波大学,中国传媒大学,84,136,149,46,40,79,95,89,51,甘肃,2022,604,534
首都师范大学,华中科技大学,94,138,115,92,92,39,95,90,95,广东,2022,627,570
成都理工大学工程技术学院,武汉生物工程学院,64,116,72,50,82,63,66,96,30,云南,2023,444,447
贵州大学,华南农业大学,128,96,144,34,89,42,79,39,40,吉林,2018,526,533
遵义医科大学,南京中医药大学,132,64,104,61,75,79,92,67,93,陕西,2025,552,515
西南交通大学希望学院,安阳师范学院,64,128,85,46,65,61,62,91,51,广东,2021,481,449
广东外语外贸大学南国商学院,广州民航职业技术学院,82,94,42,67,64,81,33,98,44,四川,2021,393,430
郑州商学院,湖南科技大学潇湘学院,88,33,82,77,72,83,93,78,57,湖北,2021,431,435
广西师范大学,武汉生物工程学院,78,39,126,47,97,33,73,31,97,安徽,2021,444,420
重庆大学,上海大学,131,116,150,32,57,100,31,65,91,辽宁,2019,584,586
重庆大学,,146,126,108,32,95,80,72,92,96,山西,2019,640,587
广州南方学院,重庆城市科技学院,141,58,59,73,67,34,73,30,53,河北,2025,414,432
贵州大学,景德镇艺术职业大学,91,80,120,52,100,90,48,43,44,辽宁,2021,426,533
百色学院,浙江工业大学,68,34,134,68,75,77,60,96,42,上海,2019,434,456
西南财经大学天府学院,桂林医学院,145,54,65,53,60,51,92,40,98,西藏,2021,494,428
首都师范大学,四川警察学院,77,115,141,61,91,85,48,86,62,辽宁,2018,529,570
沈阳医学院,西南石油大学,103,89,112,49,62,85,92,98,36,福建,2023,530,500
沈阳医学院,贵州黔南经济学院,114,109,51,55,93,78,61,72,35,安徽,2017,442,500
长沙理工大学,四川师范大学,130,137,58,74,33,82,43,32,84,贵州,2019,484,514
暨南大学,贵州中医药大学,137,101,97,72,55,98,54,40,74,江苏,2020,503,560
长沙理工大学,广州航海学院,68,65,144,97,66,74,70,80,43,贵州,2025,470,514
长沙师范学院,四川民族学院,100,55,136,80,56,42,35,98,48,广西,2016,472,469
广州大学,成都中医药大学,81,119,137,56,99,43,33,74,68,青海,2019,512,535
浙江工业大学,青岛恒星科技学院,116,56,113,51,50,47,67,32,56,北京,2017,440,433
南京航空航天大学,深圳大学,149,127,129,46,57,71,76,39,57,福建,2019,577,579
四川民族学院,湖南师范大学,141,72,82,36,93,48,78,96,73,甘肃,2016,542,472
遵义医科大学医学与科技学院,重庆人文科技学院,121,135,53,53,56,61,34,39,61,内蒙古,2019,443,479
兰州博文科技学院,黔南民族师范学院,79,76,99,74,31,68,31,86,90,宁夏,2016,461,427
,重庆大学,140,133,143,94,99,36,44,62,63,山东,2024,585,645
四川文化艺术学院,海口经济学院,97,88,45,46,81,81,85,61,35,江西,2016,411,438
郑州商学院,湖南科技大学潇湘学院,89,77,98,53,67,51,49,74,44,浙江,2018,431,435
四川轻化工大学,深圳技术大学,78,129,88,93,47,55,91,91,72,重庆,2019,549,490
泉州信息工程学院,重庆旅游职业学院,80,75,53,66,81,61,62,30,60,广西,2024,360,416
三峡大学科技学院,青海卫生职业技术学院,74,47,47,68,98,53,71,79,41,河南,2021,359,387
贵州大学,浙江海洋大学,127,100,104,61,70,71,48,63,46,云南,2023,488,533
成都航空职业技术学院,遵义医科大学医学与科技学院,111,34,143,43,37,37,47,48,96,江苏,2019,479,405
湖北师范大学,武汉纺织大学外经贸学院,124,55,55,93,87,88,78,31,96,上海,2021,439,502
山东师范大学,西南财经大学,115,150,122,32,52,30,72,34,83,河南,2018,576,501
湖北科技学院,湖北第二师范学院,88,136,48,85,53,82,64,86,64,内蒙古,2019,486,492
四川民族学院,山东师范大学,124,123,50,37,100,38,92,54,58,北京,2019,501,472
西昌学院,湖北第二师范学院,141,56,87,53,88,33,40,82,80,贵州,2021,486,458
成都体育学院,成都师范学院,140,44,80,79,38,83,59,83,72,内蒙古,2018,478,464
华南农业大学,温州医科大学,112,46,137,78,99,54,89,93,95,浙江,2025,572,526
湖南工程学院应用技术学院,四川外国语大学,65,33,113,88,86,61,73,98,81,山东,2018,463,446
四川轻化工大学,山东畜牧兽医职业学院,95,78,91,73,65,88,59,48,35,重庆,2020,406,490
北京交通大学,中山大学,134,147,113,49,66,99,67,74,96,北京,2019,631,608
湖北工业大学,海口经济学院,136,91,57,94,77,50,31,62,34,内蒙古,2019,411,505
四川外国语大学,贵州中医药大学,68,103,122,34,92,44,74,70,66,广东,2016,503,463
齐齐哈尔大学,成都体育学院,111,86,47,48,84,92,63,85,72,贵州,2024,464,468
湖南师范大学,暨南大学,138,83,110,65,51,95,98,53,79,北京,2021,561,542
铜川职业技术学院,渭南职业技术学院,68,68,49,67,40,48,39,75,78,广西,2023,377,340
成都航空职业技术学院,四川工业科技学院,85,60,103,46,49,59,47,78,68,云南,2023,441,402
重庆医科大学,广东医科大学,150,121,44,74,48,76,70,87,60,河北,2023,532,513
华南师范大学,广州医科大学,77,109,150,49,87,82,31,90,90,江西,2016,547,554
广东医科大学,中国海洋大学,81,123,146,41,70,70,91,96,44,贵州,2016,581,531
重庆移通学院,成都体育学院,97,59,98,66,47,51,50,76,84,福建,2019,464,418
阿坝师范学院,成都航空职业技术学院,73,114,61,89,79,55,31,89,35,陕西,2023,403,471
长江大学,上海政法学院,101,146,68,51,39,68,75,73,75,北京,2016,538,473
江西科技学院,黔南民族师范学院,93,53,120,58,45,41,60,63,72,海南,2025,461,410
沈阳城市学院,襄阳职业技术学院,81,44,112,50,86,35,43,48,63,山西,2017,391,408
成都理工大学,湖南科技大学潇湘学院,143,90,80,96,33,85,36,41,41,天津,2024,431,527
桂林理工大学,西昌学院,124,89,52,70,57,88,48,64,81,贵州,2021,458,480
四川大学,兰州大学,104,108,148,91,73,76,79,86,48,广东,2016,573,600
广东医科大学,郑州西亚斯学院,86,126,40,96,91,92,71,59,68,辽宁,2019,450,531
成都医学院,湖北大学,132,90,102,81,82,72,61,53,82,北京,2019,520,559
西昌学院,西昌学院,96,97,111,48,63,43,38,33,83,江苏,2022,458,458
长沙学院,广州航海学院,100,102,98,86,33,63,41,46,83,湖北,2022,470,482
桂林理工大学,浙江工业大学,63,92,87,48,91,99,35,78,78,江西,2017,433,480
湖北中医药大学,浙江海洋大学,150,87,48,57,68,89,92,63,48,河南,2025,488,499
湖北民族大学,上海海关学院,103,56,119,89,57,93,95,93,84,福建,2020,550,517
西昌学院,郑州商学院,138,101,52,76,54,37,33,41,70,湖南,2023,435,458
重庆医科大学,广东财经大学,147,97,62,82,82,43,69,88,61,陕西,2023,524,513
成都东软学院,黔南民族师范学院,120,79,68,38,81,65,37,94,63,宁夏,2021,461,451
广西外国语学院,成都东软学院,95,83,100,36,34,69,62,45,66,北京,2017,451,417
长沙商贸旅游职业技术学院,重庆对外经贸学院,90,51,78,46,44,40,75,81,47,福建,2025,422,349
广州城市理工学院,齐齐哈尔大学,98,37,108,78,33,71,70,98,57,福建,2021,468,425
运城职业技术大学,郑州商学院,101,74,57,72,56,64,92,31,80,吉林,2023,435,424
浙江理工大学,四川轻化工大学,135,128,97,78,49,34,43,39,48,吉林,2024,490,521
成都大学,武汉纺织大学外经贸学院,85,149,40,88,47,58,58,75,32,四川,2022,439,467
兰州大学,上海电力大学,101,141,145,53,95,38,92,30,30,辽宁,2019,539,573
成都银杏酒店管理学院,泉州信息工程学院,88,39,69,78,64,83,72,77,71,上海,2022,416,421
成都大学,四川外国语大学,65,112,41,75,83,91,97,85,63,天津,2019,463,467
成都师范学院,长沙学院,106,92,53,58,91,78,91,82,58,甘肃,2024,482,478
湖北大学,安顺学院,147,72,97,78,49,77,43,51,42,黑龙江,2023,452,520
华南理工大学,湖南大学,102,129,129,62,97,95,89,54,91,广西,2016,594,614
运城职业技术大学,贵州民族大学,120,36,59,64,78,67,100,78,84,广东,2019,477,424
