like_school,wenke_school,chinese,math,english,physics,chemistry,biology,politics,history,geography,location,time,wenke_score,like_score
湖北师范大学,成都医学院,79,147,126,57,61,32,98,37,71,贵州,2022,558,502
百色学院,西昌学院,66,97,77,77,90,49,64,67,87,贵州,2022,458,456
广州新华学院,郑州商学院,124,67,40,68,82,31,55,81,68,黑龙江,2019,435,412
安顺学院,湖南科技大学潇湘学院,99,84,63,98,30,78,52,95,38,安徽,2019,431,452
遵义医科大学医学与科技学院,哈尔滨医科大学,107,96,103,72,40,61,57,89,66,贵州,2019,518,479
华南农业大学,浙江理工大学,121,98,140,83,50,34,57,42,63,安徽,2019,521,526
湘潭大学,黔南民族师范学院,89,91,147,75,37,86,31,46,57,吉林,2019,461,525
西昌学院,广西外国语学院,126,65,131,36,52,48,30,30,35,黑龙江,2017,417,458
湖南大学,沈阳医学院,93,117,142,99,95,48,60,35,53,新疆,2023,500,594
广州大学,中国民用航空飞行学院,131,113,66,92,99,34,81,69,31,福建,2018,491,535
贵州大学,汕头大学,142,84,102,66,77,62,98,58,32,重庆,2018,516,533
绵阳城市学院,长沙理工大学,63,111,128,66,33,36,97,31,84,云南,2025,514,437
广州航海学院,长沙理工大学,67,99,122,34,66,82,31,96,99,辽宁,2016,514,470
武汉船舶职业技术学院,成都理工大学工程技术学院,107,55,48,78,37,44,88,64,85,青海,2024,447,369
成都工业学院,成都信息工程大学,104,62,112,81,37,70,98,56,72,山西,2025,504,466
成都航空职业技术学院,成都体育学院,65,72,84,59,52,73,88,60,95,吉林,2024,464,405
成都大学,湖南大学,122,95,113,31,73,33,98,84,82,河南,2020,594,467
广东医科大学,武汉生物工程学院,140,96,47,76,75,98,41,55,65,山东,2021,444,532
安顺学院,四川旅游学院,101,56,137,37,61,60,30,49,86,湖北,2020,459,452
丽江师范高等专科学校,广州民航职业技术学院,123,33,78,39,43,48,59,50,50,福建,2019,393,364
天津海运职业学院,海南医学院,101,42,83,38,37,99,77,98,82,山东,2018,483,400
重庆机电职业技术大学,四川工业科技学院,85,112,48,41,92,35,68,80,48,湖南,2016,441,413
西南交通大学,四川轻化工大学,104,85,150,67,95,63,57,43,51,吉林,2018,490,564
宁波大学,浙江工业大学,80,143,75,75,84,77,35,66,35,辽宁,2017,434,534
上海海关学院,长江大学,144,82,102,69,60,93,65,44,36,吉林,2023,473,550
成都医学院,山东师范大学,112,128,106,98,78,37,32,97,32,江西,2016,507,559
中国石油大学（华东）,重庆医科大学,142,104,53,51,99,99,63,93,58,黑龙江,2025,513,548
广州科技贸易职业学院,武汉纺织大学外经贸学院,83,50,81,52,50,58,44,82,99,湖南,2025,439,374
渭南职业技术学院,渭南职业技术学院,91,43,76,42,64,57,55,52,56,重庆,2019,373,373
天津海运职业学院,海口经济学院,76,98,54,76,32,64,54,87,42,湖南,2017,411,400
中国石油大学（华东）,华东理工大学,89,93,146,97,31,92,67,93,94,天津,2021,582,548
成都师范学院,湖北大学,128,106,61,33,52,98,43,91,91,湖北,2016,520,478
四川师范大学,广州大学,101,132,55,41,72,83,88,93,66,湖南,2025,535,484
江南大学,暨南大学,116,97,116,41,96,90,95,54,82,宁夏,2025,560,556
贵州民族大学,长沙学院,75,94,74,84,64,86,97,89,53,福建,2021,482,477
北京交通大学,南昌大学,113,126,140,63,73,92,32,86,31,新疆,2023,528,607
桂林医学院,中国民用航空飞行学院,82,105,118,56,33,100,61,73,52,四川,2018,491,494
四川农业大学,中山大学,144,112,131,51,38,46,89,65,90,陕西,2023,631,522
四川工业科技学院,河南护理职业学院,87,84,50,83,70,67,42,30,92,海南,2020,385,441
浙江海洋大学,重庆中医药学院,132,115,83,60,39,59,67,77,35,广西,2016,509,488
湖南铁路科技职业技术学院,甘肃交通职业技术学院,80,78,44,77,83,30,56,52,38,山东,2024,348,392
成都东软学院,成都航空职业技术学院,60,54,126,83,46,82,76,54,33,广东,2016,403,451
北部湾大学,贵州民族大学,122,105,88,34,91,36,49,79,34,陕西,2023,477,476
贵州民族大学,青岛港湾职业技术学院,63,54,92,73,95,100,38,61,47,宁夏,2023,355,477
华东师范大学,清华大学,141,115,138,60,77,97,78,85,79,江苏,2024,636,628
四川农业大学,四川外国语大学,88,117,79,76,73,89,47,96,36,吉林,2024,463,522
南京航空航天大学,四川警察学院,147,133,100,35,78,87,72,32,45,贵州,2016,529,580
湖北汽车工业学院,四川轻化工大学,98,66,103,91,90,41,69,86,68,河南,2024,490,489
中国传媒大学,西北政法大学,145,91,144,43,81,100,45,46,74,四川,2023,545,604
郑州师范学院,广东药科大学,109,110,71,98,54,33,64,70,71,河南,2025,495,475
贵州民族大学,武汉轻工大学,125,51,128,65,69,39,50,77,66,宁夏,2019,497,477
山东师范大学,湖北中医药大学,149,55,78,81,71,67,35,94,88,河北,2019,499,501
中国海洋大学,西南财经大学,143,79,148,82,52,77,60,59,87,江西,2019,576,581
上海电力大学,海南医学院,99,99,73,96,99,73,42,87,83,江苏,2022,483,539
南方医科大学,湖南大学,132,121,112,70,54,54,44,89,97,广东,2019,595,543
四川警察学院,中国地质大学（武汉）,104,113,118,81,51,62,99,46,71,江西,2019,551,529
上海政法学院,四川警察学院,99,148,94,42,88,67,48,91,49,浙江,2020,529,538
桂林医学院,贵州师范大学,88,115,138,50,47,56,57,39,56,浙江,2020,493,494
贵阳学院,成都东软学院,97,126,51,57,75,59,82,38,57,上海,2017,451,465
暨南大学,湖北大学,145,126,43,85,90,72,86,81,39,西藏,2022,520,561
西北政法大学,南方医科大学,68,131,102,59,89,96,68,100,74,青海,2019,543,545
泉州信息工程学院,郑州商学院,128,41,79,38,31,99,49,88,50,宁夏,2017,435,416
湖北民族大学,成都医学院,77,140,106,64,72,58,53,89,94,贵州,2017,559,517
四川民族学院,河南护理职业学院,78,85,56,88,81,84,60,30,76,广西,2020,385,472
韶关学院,海南医学院,97,95,100,53,45,70,80,39,72,云南,2019,483,460
郑州师范学院,江西科技学院,134,44,52,72,94,79,37,88,55,湖北,2024,410,475
北京科技大学,大连理工大学,136,138,127,56,50,84,75,78,68,安徽,2018,622,591
西南交通大学希望学院,成都理工大学工程技术学院,139,105,50,62,41,52,40,67,46,上海,2018,447,449
南京师范大学,苏州科技大学,64,100,140,74,96,89,73,54,77,湖南,2019,508,563
四川警察学院,成都理工大学,88,96,132,70,67,76,80,77,54,河北,2024,527,529
南方医科大学,沈阳医学院,95,138,82,77,69,82,91,41,53,陕西,2023,500,543
西南交通大学,中国传媒大学,111,111,129,60,78,75,88,71,92,内蒙古,2022,602,564
中国民用航空飞行学院,浙江海洋大学,74,125,85,53,100,54,100,30,74,山西,2021,488,491
四川师范大学,广东药科大学,67,144,47,79,65,82,81,98,58,重庆,2021,495,484
成都理工大学工程技术学院,广州新华学院,106,71,79,51,68,72,39,83,34,湖北,2016,412,447
大理护理职业学院,珠海科技学院,74,51,101,39,47,46,68,60,82,广东,2024,436,358
四川工业科技学院,广西外国语学院,125,58,70,76,58,54,40,36,88,安徽,2023,417,441
贵州中医药大学时珍学院,南京农业大学,131,84,110,71,35,31,33,97,98,辽宁,2023,553,462
襄阳职业技术学院,沈阳城市学院,86,64,46,65,47,83,97,52,63,山西,2017,408,391
宁波大学,安阳师范学院,132,63,148,39,86,66,58,34,46,江苏,2022,481,534
重庆人文科技学院,广州铁路职业技术学院,66,80,48,78,84,87,64,76,50,天津,2018,384,443
贵州师范大学,桂林理工大学,106,57,144,59,73,54,48,52,73,黑龙江,2017,480,493
兰州博文科技学院,兰州博文科技学院,100,78,71,31,77,70,34,72,72,西藏,2020,427,427
辽宁大学,,144,141,146,34,56,47,97,90,61,天津,2021,679,568
武汉船舶职业技术学院,咸阳职业技术学院,64,59,54,86,42,65,40,74,70,浙江,2022,361,370
齐齐哈尔大学,湖北第二师范学院,90,146,48,54,60,70,86,42,74,江苏,2023,486,468
广东医科大学,贵州大学,108,103,108,75,88,50,93,57,64,天津,2019,533,532
湖南师范大学,浙江理工大学,145,62,81,91,74,89,84,100,49,安徽,2016,521,542
上海财经大学,四川农业大学,76,143,140,85,100,81,96,33,34,黑龙江,2023,522,625
贵州中医药大学时珍学院,河北外国语学院,88,85,82,90,33,84,38,71,59,黑龙江,2024,423,462
汕头大学,湖北师范大学,126,112,80,39,83,76,47,72,65,甘肃,2019,502,516
海口经济学院,广东医科大学,88,110,85,50,40,38,87,73,88,黑龙江,2022,531,411
桂林理工大学,湖南大学,129,129,61,89,35,37,91,85,99,北京,2019,594,480
中国人民解放军陆军军医大学,广东财经大学,92,107,143,100,72,61,67,65,50,安徽,2024,524,575
湖南大学,上海政法学院,150,111,143,99,56,36,32,45,56,河北,2024,537,595
广州科技贸易职业学院,甘肃交通职业技术学院,118,43,62,49,31,71,54,40,31,辽宁,2023,348,374
黔南民族师范学院,宝鸡职业技术学院,100,38,53,78,93,99,94,67,30,吉林,2019,382,461
辽宁大学,齐齐哈尔大学,105,102,95,93,100,74,49,73,44,广东,2023,468,569
四川旅游学院,广东外语外贸大学南国商学院,118,33,121,43,86,58,41,84,33,浙江,2019,430,459
桂林理工大学,四川外国语大学,110,88,94,82,58,48,56,47,68,云南,2016,463,480
四川旅游学院,河南理工大学,92,117,49,72,73,56,67,83,66,河南,2018,474,459
汉中职业技术学院,四川音乐学院,73,113,45,44,39,30,68,94,61,四川,2019,454,344
韶关学院,贵州中医药大学,65,129,47,48,97,74,71,99,92,内蒙古,2019,503,460
中国地质大学（武汉）,中国民用航空飞行学院,95,112,129,35,100,80,71,52,32,河南,2024,491,551
中山大学,中国人民解放军陆军军医大学,144,121,124,88,73,81,88,55,43,青海,2018,575,631
四川民族学院,四川警察学院,136,58,73,31,85,89,78,85,99,广东,2025,529,472
郑州商学院,天津海运职业学院,75,79,63,72,80,66,31,62,90,天津,2025,400,435
曲阜师范大学,中国药科大学,142,89,88,71,35,73,70,95,94,西藏,2019,578,498
四川工业科技学院,成都大学,67,98,78,38,93,67,80,93,51,四川,2017,467,441
广州新华学院,四川工业科技学院,70,59,113,34,83,53,76,52,71,河南,2024,441,412
广州铁路职业技术学院,甘肃交通职业技术学院,83,36,85,52,76,52,46,56,42,宁夏,2018,348,384
成都理工大学,中国石油大学（华东）,83,150,125,64,73,32,42,67,81,云南,2020,548,527
南昌大学,苏州科技大学,102,108,120,33,94,71,70,72,36,江苏,2016,508,528
深圳大学,辽宁大学,119,145,139,68,68,38,89,38,38,辽宁,2017,568,577
上海政法学院,湖北工业大学,126,105,93,54,71,89,74,30,77,重庆,2017,505,538
沈阳医学院,四川轻化工大学,123,101,64,88,92,32,55,76,71,江苏,2021,490,500
重庆中医药学院,重庆第二师范学院,113,93,94,89,58,62,36,87,32,重庆,2019,455,509
西南石油大学,山东大学,69,107,148,63,46,97,89,78,98,青海,2023,589,530
桂林医学院,湖北中医药大学,129,76,79,34,88,88,96,85,34,云南,2016,499,494
四川师范大学,山东师范大学,103,86,121,34,62,78,98,59,40,江苏,2024,507,484
上海政法学院,曲阜师范大学,110,122,88,60,84,74,34,77,67,陕西,2019,498,538
上海电力大学,贵州中医药大学,84,132,114,72,86,51,66,44,63,河北,2025,503,539
兰州大学,中国药科大学,143,94,86,97,93,60,95,80,80,黑龙江,2024,578,573
海南政法职业学院,安顺学院,63,101,55,39,59,55,92,78,63,西藏,2025,452,372
武汉轻工大学,齐齐哈尔大学,108,105,46,99,44,95,74,84,51,陕西,2019,468,497
广州航海学院,成都体育学院,71,78,126,93,34,68,43,61,85,云南,2018,464,470
安顺学院,江西科技学院,117,38,89,30,86,92,52,67,47,湖北,2024,410,452
南昌医学院,贵州大学,93,148,114,58,62,44,54,49,75,四川,2024,533,519
四川旅游学院,成都大学,128,40,116,67,30,78,55,39,89,重庆,2021,467,459
渭南职业技术学院,天津海运职业学院,130,40,49,37,60,57,39,61,82,甘肃,2019,401,373
湖南科技职业学院,重庆城市科技学院,99,93,47,58,68,42,73,37,65,江西,2016,414,407
湖南工程学院应用技术学院,武汉电力职业技术学院,93,52,76,66,76,83,60,62,47,西藏,2018,390,446
桂林理工大学,西南石油大学,145,91,61,76,69,38,97,41,95,湖北,2025,530,480
广东医科大学,西北政法大学,75,115,120,75,83,64,47,95,93,青海,2023,545,532
湖北第二师范学院,贵州中医药大学,97,125,98,42,45,79,71,33,79,青海,2021,503,486
湖北汽车工业学院,西南财经大学天府学院,73,56,110,54,97,99,62,85,42,湖北,2022,428,489
湘潭医卫职业技术学院,西安职业技术学院,63,75,44,44,86,68,37,70,68,陕西,2021,357,380
重庆医科大学,湖南工程学院应用技术学院,149,52,75,93,51,93,51,66,53,宁夏,2016,446,513
辽宁大学,华中农业大学,120,128,78,97,91,55,71,57,92,四川,2023,546,569
吉利学院,广西师范大学,97,74,46,81,52,65,34,86,83,上海,2025,420,415
,,144,146,123,86,98,62,73,74,90,重庆,2019,650,659
四川民族学院,贵州中医药大学,80,116,74,67,96,39,88,57,88,北京,2021,503,472
重庆医科大学,四川师范大学,65,95,128,94,53,78,80,67,49,安徽,2016,484,513
郑州师范学院,南京师范大学,108,84,129,38,52,64,64,90,87,吉林,2021,562,475
清华大学,江南大学,95,139,147,66,98,90,45,54,76,山东,2020,556,635
四川外国语大学,湖北第二师范学院,132,88,97,40,68,38,49,67,53,山东,2024,486,463
广东医科大学,广州医科大学,142,117,83,53,38,98,34,75,96,福建,2019,547,531
上海财经大学,四川大学,119,146,117,94,69,81,89,80,49,浙江,2021,600,626
青岛恒星科技学院,漯河医学高等专科学校,145,39,82,40,41,93,30,40,50,黑龙江,2021,386,440
汕头大学,西南大学,144,45,142,77,36,72,99,37,73,安徽,2018,540,516
成都东软学院,韶关学院,147,50,63,82,42,67,49,67,84,四川,2020,460,451
中国石油大学（北京）,,147,137,111,47,72,51,98,50,95,黑龙江,2024,638,565
百色学院,广州大学,111,45,128,43,40,89,68,91,93,西藏,2017,536,456
西安铁路职业技术学院,重庆第二师范学院,116,73,52,44,34,64,74,83,57,贵州,2023,455,383
广州大学,成都工业学院,102,143,41,95,87,68,41,58,81,广西,2018,466,536
桂林医学院,四川外国语大学,79,120,114,85,59,37,62,51,37,青海,2025,463,494
湖北师范大学,广东财经大学,78,140,110,44,30,100,52,47,97,广东,2016,524,502
广州大学,西南财经大学,142,149,82,48,66,48,39,65,99,江西,2022,576,535
齐齐哈尔大学,四川文化艺术学院,107,103,61,31,83,83,45,71,51,湖南,2018,438,468
川北医学院,重庆邮电大学,103,104,116,79,32,62,87,73,40,新疆,2024,523,496
湖南师范大学,东南大学,128,146,112,36,32,88,94,56,93,天津,2019,629,542
湖南大学,厦门大学,146,134,108,70,64,71,72,89,75,天津,2021,624,593
德宏职业学院,广东外语外贸大学南国商学院,108,43,79,55,32,61,81,66,53,重庆,2018,430,378
广东医科大学,韶关学院,90,80,89,77,98,97,88,56,57,浙江,2021,460,531
河北外国语学院,四川农业大学,138,99,68,44,44,30,94,83,40,内蒙古,2019,522,423
中国民用航空飞行学院,成都理工大学,108,123,76,53,63,68,80,56,84,山西,2016,527,491
四川外国语大学,湖北第二师范学院,80,130,67,79,60,47,76,99,34,天津,2016,486,463
长江师范学院,贵州中医药大学,84,58,150,62,56,47,76,61,74,河北,2021,503,457
贵州航天职业技术学院,湖南科技职业学院,63,30,81,36,77,51,87,100,46,河北,2025,407,338
山东师范大学,上海政法学院,119,147,59,44,99,39,59,83,70,北京,2021,537,507
武汉生物工程学院,广西外国语学院,130,45,46,94,53,76,76,88,32,广西,2024,417,444
中国海洋大学,辽宁大学,129,139,130,42,99,42,82,40,46,湖南,2019,566,581
贵州民族大学,广东财经大学,121,51,142,49,78,36,35,88,87,内蒙古,2016,524,477
中国民用航空飞行学院,湖北医药学院药护学院,110,72,119,36,62,92,46,77,63,北京,2025,487,491
贵州黔南经济学院,北部湾大学,91,92,44,52,68,95,100,53,96,安徽,2017,476,442
北部湾大学,重庆第二师范学院,106,76,54,82,69,89,71,75,73,山东,2024,455,476
成都航空职业技术学院,成都东软学院,62,32,143,55,78,35,84,87,43,江西,2022,451,405
暨南大学,中国政法大学,123,144,132,65,32,64,97,43,74,广西,2022,613,560
哈尔滨医科大学,,144,80,134,40,44,76,86,98,78,贵州,2023,620,518
厦门理工学院,四川民族学院,75,101,109,57,91,73,49,39,99,天津,2019,472,506
西南财经大学,上海政法学院,98,116,141,99,80,42,90,58,35,重庆,2016,538,576
,,112,144,146,100,94,60,49,93,98,四川,2024,642,656
东华大学,西南交通大学,125,146,122,99,50,32,59,77,35,山东,2024,564,574
海南医学院,广州大学,143,109,77,60,30,64,71,44,92,天津,2020,536,483
浙江工业大学,三亚学院,85,50,78,65,69,86,65,65,66,天津,2018,409,433
武汉电力职业技术学院,泉州信息工程学院,105,66,50,79,46,44,42,74,79,天津,2025,416,390
华南农业大学,重庆中医药学院,101,111,134,62,65,53,42,50,71,浙江,2019,509,526
广州航海学院,广州新华学院,122,49,58,79,81,81,67,54,62,黑龙江,2017,412,470
德宏职业学院,成都东软学院,62,77,67,60,48,64,95,72,78,黑龙江,2020,451,378
曲阜师范大学,湘潭大学,61,113,143,38,94,49,50,80,78,云南,2020,525,498
青岛恒星科技学院,长江师范学院,67,77,118,60,77,41,57,56,82,重庆,2025,457,440
三亚学院,湘潭医卫职业技术学院,109,33,105,60,66,36,45,35,53,宁夏,2016,380,409
上海电力大学,华南农业大学,138,79,110,69,92,51,57,92,50,安徽,2016,526,539
天津海运职业学院,贵州民族大学,77,59,140,54,37,34,52,89,60,青海,2023,477,401
陕西邮电职业技术学院,重庆对外经贸学院,124,38,49,44,31,50,56,74,81,重庆,2019,422,336
